1;1;0.09;1;0.1;0;2993
0.95;1;0;0.72;0.25;0.25;2820
0.95;1;0.09;0.67;0.4;0;2853
0.95;1;0.09;0.67;0.4;0.25;2903
0.95;1;0.09;0.61;0.55;0;2868
0.95;0.5;0.09;0.89;0.45;0.25;2478
0.95;0.5;0.3;0.78;0.55;0.5;2650
0.9;1;0.59;0.5;0.55;0.25;3148
0.74;1;0.3;0.56;0.4;0.25;2722
0.74;1;0.3;0.61;0.55;0.25;2792
0.58;1;0.09;0.44;0.65;0.25;2382
0.53;1;0;0.5;0.55;0.25;2254
0.48;0.5;0;0.5;0.55;0.5;1689
0.48;1;0;0.5;0.6;0.5;2254
0.48;1;0.19;0.44;0.8;0.75;2467
0.48;1;0.19;0.28;0.85;1;2452
0.32;0.5;0.09;0.22;0.7;0.5;1449
0.32;0.5;0.09;0.11;0.9;0.75;1504
0.32;0.5;0.09;0.06;1;0.75;1509
0.07;1;0;0.06;0.75;0.5;1546
1;1;0.09;0.57;0.07;0;2769
1;1;0.19;0.93;0.14;0.2;3080
0.94;0;0;0.79;0;0.4;1697
0.94;1;0.3;0.57;0.29;0.4;2984
0.94;1;0.3;0.43;0.57;0.2;2958
0.94;1;0.39;0.5;0.71;0.4;3138
0.94;1;0.39;0.79;0.71;0.4;3283
0.94;1;0.39;0.86;0.79;0.6;3382
0.94;0.5;0.19;0.79;0.93;0.8;2739
0.75;0.5;0.19;0.64;0.79;0.6;2335
0.75;0.5;0.19;0.71;0.64;0.6;2325
0.7;0.5;0.19;0.57;0.64;0.4;2150
0.7;0.5;0.19;0.64;0.64;0.8;2265
0.64;0.5;0.3;0.5;0.93;0.4;2201
0.58;0.5;0.3;0.21;1;0.4;1999
0.39;0;0.09;0.21;0.79;0.6;1032
0.39;0.5;0.09;0.21;0.79;0.6;1582
0.2;0.5;0.4;0.14;0.71;0.4;1453
0.2;1;0.09;0.21;0.5;0.4;1758
0;1;0.09;0;0.64;0.4;1435
0;1;0.09;0.14;0.71;0.4;1526
0;0.5;0;0.14;0.36;0.4;808
0;0.5;0;0.14;0.36;0.4;808
0;0;0;0.14;0.36;0.4;258
1;1;0;0.94;0;0;2870
1;1;0.09;0.88;0.05;0.14;2946
1;1;0.09;0.81;0.19;0.14;2953
1;1;0.09;0.75;0.29;0.14;2953
0.95;1;0.19;0.44;0.48;0.43;2918
0.89;0.8;0.28;0.5;0.71;0.57;2810
0.71;0.8;0.19;0.38;0.9;0.57;2510
0.71;0.8;1;0.38;0.71;0.71;3048
0.71;1;0.28;0.5;0.48;0.29;2671
0.71;1;0.28;0.5;0.52;0.29;2683
0.71;1;0.28;0.69;0.57;0.29;2793
0.71;1;0.28;0.63;0.81;0.14;2805
0.71;1;0.28;0.5;0.81;0.14;2740
0.71;1;0.28;0.69;0.81;0.29;2865
0.71;1;0.19;0.63;0.71;0.71;2826
0.71;1;0.19;0.63;0.76;0.57;2813
0.71;1;0.19;0.69;0.76;0.71;2871
0.71;0.8;0.28;0.75;0.81;0.43;2703
0.71;0.8;0.28;0.81;0.81;0.43;2733
0.71;0.8;0.19;0.94;0.43;0.29;2593
0.71;0.6;0.19;0.88;0.43;0.29;2343
0.53;0.8;0.28;0.81;0.57;0.43;2427
0.48;0.8;0.28;0.63;0.62;0.43;2287
0.48;0.4;0.28;0.38;0.81;0.43;1779
0.48;0.2;0.28;0.25;0.76;0.43;1479
0.48;0.2;0.19;0.44;0.81;0.29;1498
0.48;0.2;0.28;0.38;0.86;0.43;1574
0.48;0;0.28;0.44;0.76;0.43;1354
0.48;0;0.28;0.19;0.81;0.86;1330
0;0;0.28;0.19;0.43;0.29;478
1;1;0.09;0.59;0;0;2758
1;1;0.09;0.68;0.06;0.25;2871
1;1;0.09;0.86;0.12;0.25;2979
1;1;0.09;0.86;0.24;0.25;3015
1;1;0.19;1;0.29;0.25;3170
1;1;0.19;0.86;0.41;0.25;3136
0.96;1;0.19;0.82;0.41;0.25;3064
0.96;1;0.19;0.91;0.47;0;3077
0.96;1;0.19;0.95;0.41;0.25;3129
0.96;1;0.19;0.91;0.35;0.25;3091
0.96;1;0.3;0.64;0.47;0.25;3069
0.82;1;0;0.68;0.35;0.5;2711
0.82;1;0.3;0.5;0.47;0.75;2917
0.68;1;0.81;0.55;0.53;0.5;3085
0.68;1;0.81;0.55;0.47;0.5;3067
0.68;1;0.91;0.59;0.47;0.5;3157
0.68;1;0.91;0.64;0.29;0.75;3178
0.68;1;1;0.59;0.41;0.75;3252
0.64;1;0.91;0.41;0.47;0.75;3065
0.64;0.75;1;0.32;0.59;1;2894
0.64;0.75;0.28;0.32;0.47;1;2354
0.64;0.75;0.28;0.27;0.65;0.75;2333
0.64;0.75;0.28;0.14;0.94;1;2405
0.26;1;0.28;0.05;0.71;0.5;1972
0.26;1;0.28;0.05;0.82;0.75;2055
0.26;0.75;0.28;0.18;0.82;0.75;1845
0.26;0.75;0.28;0.05;1;0.75;1834
0.22;0.75;0.28;0;0.94;0.75;1739
0.22;0.75;0.28;0.05;1;0.5;1732
0.22;0.75;0.28;0.14;0.71;0.75;1740
0.22;0.25;0.19;0.14;0.71;0.75;1127
0.22;0.25;0.19;0.14;0.76;0.75;1142
0;0.25;0.19;0.05;0.35;0.75;688
0;0.25;0.19;0.14;0.47;0.5;719
0;0.25;0.19;0.14;0.29;0.5;665
0;0.25;0.19;0.14;0.41;0.75;751
0;0.25;0.19;0.18;0.35;0.75;753
0;0.25;0.09;0.18;0.29;0.75;665
0;0.25;0.19;0.18;0.35;0.75;753
0;0;0.19;0.18;0.18;1;477
0;0;0.19;0.18;0.24;0.75;445
0;0.25;0.19;0.09;0.71;0.25;716
0;0;0.09;0.14;0.59;0.25;360
0;0;0.09;0.05;0.41;0.5;311
0;0;0.09;0.14;0.35;0.5;338
0;0;0.09;0.05;0.41;0.5;311
0;0;0.09;0.14;0.59;0.25;360
0;0;0.09;0.09;0.71;0.25;371
0;0;0.09;0.09;0.65;0.25;353
0;0;0.09;0.05;0.65;0.5;383
1;1;0.09;0.67;0.29;0;2885
1;1;0.19;0.9;0.35;0.25;3138
0.97;0.6;0;0.81;0.24;0.5;2498
0.97;1;0.3;0.67;0.47;0.5;3147
0.97;1;0.3;0.57;0.71;0.25;3119
0.97;1;0.39;0.71;0.82;0.5;3335
0.97;1;0.39;0.81;0.82;0.5;3385
0.97;1;0.39;0.76;0.82;1;3460
0.97;1;0.09;0.71;0.76;0.75;3157
0.87;0.8;0.09;0.86;0.65;0.5;2799
0.87;0.8;0.19;0.81;0.71;0.75;2912
0.77;0.8;0.19;0.62;0.71;0.5;2637
0.77;0.8;0.19;0.62;0.65;0.5;2619
0.77;0.8;0.19;0.57;0.76;0.5;2627
0.77;1;0.19;0.62;0.88;0.75;2958
0.68;1;0;0.52;0.71;0.5;2557
0.68;1;0;0.57;0.65;0.5;2564
0.68;0.8;0;0.62;0.71;0.75;2437
0.57;1;0.19;0.48;1;0.75;2664
0.31;1;0.09;0.29;0.47;0.25;1902
0.31;1;0.09;0.24;0.53;0.25;1895
0.15;1;0.09;0.1;0.65;0;1603
0.15;1;0.09;0.05;0.65;0.25;1628
0;1;0;0.05;0.24;0;1197
0;0.8;0;0.05;0.12;0;941
0;0.4;0.09;0;0.12;0;539
0;0.2;0.19;0.05;0.06;0;396
0;0.2;0.19;0.05;0.06;0.25;446
0;0;0.19;0.1;0;0.5;283
1;1;0.09;0.58;0;0;2753
1;1;0.19;0.84;0.07;0.17;3008
1;1;0.19;0.79;0.07;0.17;2983
1;1;0.19;0.79;0.07;0.17;2983
1;1;0.19;0.79;0.07;0.17;2983
1;1;0.19;0.95;0.07;0.17;3063
1;1;0.09;0.84;0;0.5;2983
0.83;1;0;0.79;0.14;0.33;2682
0.78;1;0.09;0.63;0.21;0.17;2589
0.78;1;0.09;0.84;0.14;0.17;2673
0.78;1;0.09;0.68;0.5;0.33;2733
0.78;1;0.09;0.63;0.5;0.33;2708
0.78;1;0.09;0.53;0.5;0.33;2658
0.78;1;0.09;0.74;0.21;0.17;2644
0.78;1;0.09;0.74;0.21;0.5;2710
0.6;1;0.19;0.63;0.21;0.5;2491
0.6;0.83;0.09;0.47;0.14;0.5;2133
0.43;0.83;0.09;0.32;0.71;0.67;2042
0.43;0.83;0.09;0.47;0.43;0.17;1933
0.43;0.83;0.09;0.58;0.36;0.17;1967
0.43;0.83;0.09;0.58;0.36;0.33;1999
0.43;0.83;0.09;0.58;0.21;0.17;1922
0.43;0.83;0.09;0.63;0.14;0.17;1926
0.43;0.83;0.09;0.63;0.14;0.17;1926
0.43;1;0.09;0.58;0.14;0.17;2088
0.38;0.83;0.19;0.47;0.14;0.5;1917
0.38;0.83;0.19;0.47;0.36;0.17;1917
0.38;0.83;0.19;0.53;0.36;0.17;1947
0.38;0.83;0.19;0.47;0.5;0.17;1959
0.11;0.83;0.19;0.32;0.57;0.17;1554
0.11;0.83;0.19;0.37;0.43;0;1503
0.11;0.83;0.19;0.26;0.5;0.33;1535
0.11;0.83;0.19;0.11;0.57;1;1615
0.11;0.83;1;0.11;0.79;0.67;2182
0.11;0.83;0.28;0.16;0.5;0.67;1616
0.05;0.83;0.19;0.05;0.36;0.5;1344
0.05;0.83;0.19;0.11;0.57;0.67;1471
0.05;0.83;0.19;0.11;0.79;0.33;1469
1;1;0.16;0.4;0;0;2712
1;1;0.16;0.67;0.09;0;2874
1;1;0.16;0.6;0.27;0.25;2943
1;1;0.33;0.6;0.18;0.5;3085
0.92;0.5;0.33;0.93;0.27;0.25;2573
0.92;1;0.33;0.87;0.36;0.25;3120
0.92;1;0.33;1;0.36;0.25;3185
0.92;1;0.33;0.93;0.55;0.5;3257
0.65;1;0.33;0.67;0.73;0.25;2780
0.65;1;0.16;0.93;0.45;0.25;2707
0.65;1;0.16;0.87;0.45;0.25;2677
0.65;1;0.16;0.73;0.45;0.25;2607
0.37;1;0.33;0.47;0.64;0.25;2289
0.37;1;0.33;0.47;0.64;0.75;2389
0.37;1;0.33;0.53;0.45;0.75;2362
0.28;1;0.49;0.4;1;0.75;2457
0.28;1;0.49;0.33;0.82;0.25;2268
0.28;1;0.33;0.4;0.73;0.5;2214
0.28;1;0.33;0.47;0.82;0.25;2226
0.28;1;0.49;0.4;0.73;0.25;2276
0.28;1;0.49;0.4;0.64;0.25;2249
0.01;1;0.33;0.2;0.64;0.5;1736
0.01;1;0.33;0.27;0.73;0.5;1798
0.01;1;1;0.2;0.64;0.5;2205
0.01;1;1;0;0.64;1;2205
0.01;1;1;0;0.64;1;2205
1;1;0.06;0.64;0.04;0;2774
1;1;0.13;0.6;0.22;0;2857
1;1;0.13;0.72;0.26;0.4;3009
1;1;0.19;0.68;0.3;0.4;3043
0.97;1;0.13;0.68;0.26;0.2;2910
0.97;1;0.13;0.68;0.26;0.2;2910
0.97;1;0.13;0.76;0.26;0.2;2950
0.97;1;0.13;0.92;0.3;0.4;3082
0.97;1;0.19;0.96;0.39;0.4;3171
0.97;0.83;0.19;1;0.35;0.6;3032
0.86;0.83;0.19;0.88;0.43;0.4;2813
0.86;0.83;0.26;0.84;0.35;0.8;2898
0.86;0.83;0.13;0.84;0.39;0.8;2819
0.76;0.83;0.13;0.68;0.52;0.6;2608
0.76;0.83;0.13;0.64;0.52;0.6;2588
0.76;0.83;0.13;0.6;0.61;0.8;2635
0.76;0.83;0.19;0.64;0.57;0.8;2685
0.76;0.67;0.19;0.56;0.61;0.8;2481
0.73;0.67;0.13;0.44;0.65;0.8;2352
0.73;0.67;0.13;0.4;0.65;0.8;2332
0.73;0.67;0.4;0.6;0.78;0.6;2620
0.63;0.67;0.45;0.48;0.7;0.4;2401
0.63;0.67;0.19;0.4;0.83;0.6;2258
0.47;0.67;0.19;0.36;0.78;0.2;1935
0.47;0.5;0.19;0.32;1;0.4;1834
0.44;0.5;0.19;0.24;0.87;0.6;1756
0.44;0.5;0.13;0.2;0.7;0.4;1603
0.44;0.5;0.13;0.2;0.74;0.4;1615
0.4;0.5;0.13;0.16;0.83;0.4;1570
0.4;0.5;0.68;0.16;0.91;0.8;2059
0.4;0.5;0.68;0.2;0.87;0.6;2027
0.4;0.5;1;0.28;0.91;0.6;2303
0.4;0.5;0.51;0.24;0.7;0.8;1917
0.4;0.5;0.65;0.2;0.74;0.6;1967
0.3;0.5;1;0.12;0.91;0.8;2133
0.14;0.67;0.74;0.12;0.7;0.4;1787
0.14;0.67;0.13;0.08;0.57;0.4;1301
1;1;0;0.85;0;0.17;2859
1;1;0;0.74;0.18;0.17;2858
1;1;0.24;0.74;0.06;0.17;2990
1;1;0.24;0.74;0.18;0.33;3058
1;1;0.48;0.7;0.24;0.33;3224
1;1;0.48;0.81;0.35;0.17;3280
1;1;0.48;0.74;0.59;0.17;3317
0.97;1;0.24;0.74;0.47;0.33;3106
0.97;1;0.24;0.85;0.47;0.33;3161
0.97;1;0.24;0.93;0.59;0.33;3237
0.97;1;0.24;0.96;0.59;0.33;3252
0.97;1;0.24;1;0.59;0.33;3272
0.97;1;0.24;0.96;0.59;0.33;3252
0.94;1;0.24;0.93;0.59;0.33;3198
0.94;1;0.24;0.89;0.59;0.17;3146
0.94;1;0.24;0.93;0.71;0.33;3234
0.94;1;0.24;0.85;0.76;0.33;3209
0.85;1;0.24;0.56;1;0.33;3019
0.85;0.8;0.24;0.56;1;0.33;2799
0.85;0.8;0.48;0.59;0.88;0.67;3014
0.85;0.8;0.48;0.56;0.88;0.67;2999
0.85;0.8;0.48;0.67;0.82;0.67;3036
0.85;0.8;0.48;0.67;0.94;0.67;3072
0.58;0.8;0.48;0.52;0.82;0.83;2642
0.49;0.8;0.48;0.59;0.47;0.33;2355
0.49;1;0.48;0.44;0.76;0.33;2587
0.34;1;0.48;0.33;0.71;0.33;2322
0.18;1;0.24;0.22;0.41;0.67;1869
0.18;1;0.24;0.19;0.59;0.5;1874
0.15;1;0.24;0.15;0.53;0.5;1797
0.06;1;0;0.15;0.18;0;1307
0.06;1;0;0.19;0;0.17;1307
0.06;1;0.76;0.15;0.06;0.33;1869
0.06;0.8;0.76;0.11;0.18;0.17;1633
0.06;0.8;0.76;0.11;0.24;0.17;1651
0.06;0.6;0.76;0.11;0.29;0.17;1446
0.06;0.2;0.76;0.11;0.18;0.17;973
0.06;0.2;0.76;0.07;0.24;0.17;971
1;1;0.28;1;0.17;0;3147
1;1;0.28;0.96;0.3;0.2;3206
1;1;0.42;0.96;0.35;0;3279
0.97;1;0.28;0.83;0.39;0;3089
0.97;1;0.56;1;0.52;0;3409
0.97;1;0.56;0.88;0.61;0.2;3416
0.95;1;0.73;0.67;0.74;0;3403
0.95;0.71;0.42;0.75;0.74;0.4;2987
0.72;1;0.42;0.58;0.61;0.2;2843
0.72;1;0.42;0.5;0.65;0.4;2855
0.72;1;0.42;0.5;0.65;0.8;2935
0.63;1;0.73;0.29;0.7;0.4;2865
0.63;1;0.59;0.29;0.7;1;2887
0.63;1;0.59;0.29;0.83;0.8;2886
0.63;1;0.59;0.25;0.7;0.4;2747
0.54;1;0.14;0.21;0.7;0.4;2295
0.54;0.86;0.14;0.29;0.65;0.2;2126
0.54;0.86;0.14;0.29;0.65;0.4;2166
0.54;1;0.14;0.21;0.7;0.4;2295
0.46;0.71;0;0.25;0.57;0.2;1715
0.46;0.71;0.28;0.25;0.78;0;1934
0.46;0.71;0.28;0.25;0.7;0.2;1950
0.46;0.71;0.28;0.25;0.65;0.4;1975
0.46;0.86;0.28;0.29;0.7;0.2;2135
0.43;0.71;0.28;0.25;0.7;0.4;1951
0.43;0.71;0.28;0.25;0.83;0.2;1950
0.43;0.71;0.28;0.25;0.83;0.2;1950
0.43;0.71;0.28;0.17;0.87;0.4;1962
0.43;0.71;0.28;0.17;0.87;0.4;1962
0.43;0.71;0;0.17;0.78;0.4;1739
0.4;0.71;0;0.25;0.83;0.2;1715
0.4;0.71;0.28;0.29;0.74;0;1864
0.4;0.71;0.28;0.25;0.83;0;1871
0.4;0.86;0.28;0.21;0.78;0.2;2041
0.4;0.86;0.28;0.25;0.74;0.2;2049
0.4;0.71;0.86;0.25;0.83;0.4;2357
0.4;0.71;1;0.33;1;0;2466
0.4;1;1;0.25;0.83;0.2;2734
0.4;1;1;0.21;0.78;0.2;2699
0.48;1;1;0.25;0.91;0.4;2902
0.24;1;1;0.17;0.65;0;2392
0.22;1;0.28;0.08;0.61;0.2;1845
1;1;0.09;0.22;0.33;0;2672
1;1;0.09;0;0.42;0.33;2655
1;0;0.09;0.44;0.33;0;1682
0.23;1;0.19;0.33;0.17;0;1748
0.23;1;0.09;0.33;0.17;0;1678
0;0;0;0.56;0;0;280
1;1;0.19;0.57;0;0;2818
1;1;0.28;0.78;0.06;0.2;3044
1;1;0.28;0.96;0.12;0.2;3152
1;0.86;0.28;0.91;0.12;0.4;3013
1;1;0.28;0.78;0.24;0.6;3178
0.97;1;0.48;0.65;0.41;0.2;3185
0.97;0.86;0.37;0.57;0.71;0.6;3084
0.86;0.86;0.28;0.65;0.35;0.2;2730
0.86;0.86;0.28;0.7;0.18;0.2;2704
0.86;0.86;0.28;0.83;0.18;0.2;2769
0.86;0.86;0.28;0.78;0.18;0.2;2744
0.86;0.86;0.28;0.74;0.18;0.2;2724
0.86;0.86;0.28;0.61;0.18;0.6;2739
0.86;1;0.28;0.57;0.29;0.8;2946
0.75;1;0.19;0.61;0.18;0.2;2607
0.75;1;0.28;0.65;0.12;0.6;2752
0.75;0.86;0.37;0.61;0.24;0.6;2677
0.75;1;0.37;0.7;0.41;0.4;2887
0.75;1;0.37;0.7;0.41;0.4;2887
0.75;1;0.37;0.78;0.41;0.4;2927
0.75;1;0.37;0.78;0.41;0.4;2927
0.75;1;0.37;0.78;0.29;0.4;2891
0.75;1;0.37;0.78;0.59;0.2;2941
0.75;1;0.28;0.74;0.35;0.4;2826
0.75;1;0.28;0.7;0.35;0.6;2846
0.75;1;0.19;0.74;0.29;0.2;2705
0.75;1;0.28;0.7;0.41;0.4;2824
0.75;1;0.37;0.74;0.59;0.2;2921
0.64;1;0.37;0.61;0.65;0.2;2731
0.6;1;0.66;0.48;0.76;0.4;2890
0.43;1;0.28;0.3;0.71;0.6;2338
0.43;1;0.28;0.22;0.82;0.8;2371
0.43;1;0.28;0.26;1;0.6;2405
0.13;0.71;0.28;0.17;0.71;0;1444
0.13;0.71;0.28;0.17;0.59;0;1408
0.13;1;0.28;0.17;0.47;0.2;1731
0.13;0.71;0.28;0.17;0.41;0.2;1394
0.13;0.86;0.28;0.17;0.47;0.2;1577
0.13;0.86;0.19;0.22;0.35;0;1463
0.13;0.86;0.19;0.13;0.47;0;1454
0.13;0.86;0;0.22;0.12;0;1261
0.13;0.86;0;0.17;0.18;0;1254
0.13;0.71;0;0.17;0;0;1035
0.13;0.86;0;0.13;0.12;0;1216
0.13;0.43;0.09;0.13;0.18;0.2;864
0.13;0.43;0.09;0.13;0.24;0.4;922
0.1;0.57;0.19;0.04;0.24;0.4;1062
0.1;0.71;0.28;0;0.47;0;1248
0.1;0.71;0.28;0;0.47;0.4;1328
0.07;0.71;0.28;0;0.12;0.6;1224
0.07;0.71;0.19;0;0.24;0.4;1157
0.03;0.57;0.28;0.04;0.18;0.6;1056
0;0.43;0.19;0.04;0.06;0.4;724
1;1;0;0.79;0;0.14;2823
1;1;0;0.67;0.17;0.14;2814
1;1;0.76;0.5;0.33;0.43;3367
1;1;1;0.46;0.44;0.29;3520
1;1;0.48;0.5;0.44;0.14;3146
1;1;0.48;0.71;0.56;0.29;3317
1;1;0.48;0.67;0.61;0.43;3340
1;1;0.48;0.67;0.72;0.43;3373
1;1;0.48;0.75;0.72;0.43;3413
1;1;0.48;0.83;0.72;0.43;3453
1;1;0.48;0.79;0.67;0.71;3474
1;1;0.48;0.83;0.72;0.43;3453
1;1;0.48;0.83;0.72;0.43;3453
1;1;0.48;0.79;0.72;0.43;3433
1;1;0.48;0.79;0.67;0.57;3446
1;1;0.48;0.79;0.67;0.57;3446
1;1;0.48;0.67;0.72;0.86;3459
1;1;0.48;0.58;0.78;0.71;3402
0.85;1;0.71;0.63;0.78;0.57;3365
0.85;1;0.71;0.46;0.83;0.86;3353
0.8;0.5;0.48;0.42;0.83;0.71;2527
0.8;0.5;0.48;0.46;0.72;0.86;2544
0.75;1;0.71;0.58;0.61;1;3245
0.5;1;0.71;0.33;0.72;0.86;2800
0.5;1;0.24;0.21;0.83;0.86;2444
0.5;1;0.24;0.21;0.89;1;2490
0.45;1;0.24;0.17;0.83;1;2387
0.21;1;0.24;0.08;0.78;0.57;1929
0.21;0.5;0.24;0.17;0.67;0.57;1391
0.21;0.25;0.48;0.17;0.72;0.57;1299
0.21;0.25;0.48;0.13;0.78;0.57;1297
0.05;0;0.48;0;0.56;0.57;683
0;0;0.48;0;0.5;0.57;600
1;1;0.32;0.75;0;0;2999
1;1;0.32;0.79;0.11;0;3052
1;1;0.32;0.79;0.11;0.2;3092
1;1;0.47;0.79;0.21;0.2;3227
1;1;0.47;0.79;0.26;0.2;3242
1;1;0.47;0.68;0.26;0.2;3187
1;1;0.47;0.71;0.26;0.2;3202
1;1;0.47;0.82;0.26;0.2;3257
1;1;0.47;1;0.26;0.2;3347
1;1;0.47;0.89;0.26;0.4;3332
0.96;1;0.32;0.89;0.21;0.2;3120
0.96;1;0.32;0.79;0.21;0.4;3110
0.96;1;0.32;0.86;0.21;0.4;3145
0.96;1;0.32;0.82;0.26;0.4;3140
0.96;1;0.32;0.79;0.26;0.4;3125
0.96;1;0.32;0.79;0.26;0.4;3125
0.96;1;0.32;0.86;0.21;0.4;3145
0.96;1;0.32;0.79;0.21;0.4;3110
0.92;0.67;0.32;0.71;0.32;0.6;2728
0.92;1;0.32;0.68;0.32;0.6;3076
0.92;1;0.68;0.71;0.32;0.8;3383
0.79;1;0.32;0.61;0.53;1;3015
0.58;1;0.32;0.43;0.58;1;2667
0.38;1;0.32;0.32;0.58;0.8;2312
0.38;1;0.16;0.32;0.32;0.8;2122
0.38;1;0.16;0.32;0.37;0.2;2017
0.25;0.67;0.16;0.25;0.42;0.4;1505
0.21;1;0.32;0.14;0.68;0.2;1911
0.21;0.67;0.32;0.11;0.68;0.4;1573
0.21;0.33;0.32;0.11;0.68;0.4;1199
0.21;0.33;0.32;0.14;0.79;0.2;1207
