0;33;2;0;1;40.06;0;653.78
1;30;3;1;1;40.06;0;653.78
0;30;2;0;1;39.06;0;627.78
1;30;2;1;1;39.06;0;642.78
1;30;3;2;1;39.06;0;652.78
2;26;3;2;1;39.06;0;653.78
2;25;3;1;1;38.06;0;629.78
2;28;3;2;1;38.06;0;619.78
3;28;3;3;1;38.06;0;628.78
1;27;3;3;1;34.73;0;552.18
1;26;2;3;1;31.53;0;561.18
0;27;2;2;1;31.53;0;505.89
2;22;2;2;0;31.53;0;510.89
2;20;2;2;0;31.53;0;510.89
3;19;3;2;0;31.53;0;515.89
3;21;3;2;0;31.53;0;518.89
3;23;3;2;0;31.53;0;512.89
3;24;3;3;0;31.53;0;505.89
4;14;2;5;0;26.43;0;515.89
3;18;3;3;0;26.43;0;435.59
2;12;2;1;0;21.33;0;352.29
1;12;2;2;0;21.33;0;347.29
1;12;3;3;0;21.33;0;329.29
1;7;3;6;0;12.53;0;338.29
0;39;2;0;1;40.06;0;658.78
0;39;3;0;1;40.06;0;655.78
0;39;3;0;1;40.06;0;661.78
0;35;3;1;1;40.06;0;651.78
0;36;3;1;1;40.06;0;656.78
0;37;4;1;1;40.06;0;653.78
1;33;3;2;1;39.06;0;659.78
3;31;11.8;1;1;39.06;0;656.78
4;29;11.8;2;1;39.06;0;662.78
3;28;11.8;2;1;35.73;0;607.18
1;28;4;2;1;35.73;0;581.18
1;26;4;3;1;35.73;0;589.18
4;25;4;2;1;35.73;0;619.18
4;27;4;2;1;35.73;0;622.18
4;29;4;3;1;35.73;0;621.18
3;27;6.2;2;-2;32.4;0;598.18
2;25;6.2;2;1;32.4;0;542.89
1;23;6.2;2;1;32.4;0;540.89
1;26;6.2;2;1;32.4;0;528.89
1;26;6.2;2;1;32.4;0;528.89
2;29;6.2;2;1;32.4;0;529.89
1;27;4;3;1;32.4;0;526.89
2;27;4;3;1;32.4;0;531.89
4;20;4;3;1;29.2;0;539.89
2;17;3;5;-1;29.2;0;450.6
1;14;3;2;0;26;0;387
2;13;6.1;2;0;26;0;413
2;15;6.1;1;0;26;0;423
2;16;7.1;1;0;26;0;399
1;14;8.1;1;1;26;0;368
1;15;7.1;1;1;25;0;379
1;15;7.1;1;1;25;0;386
1;18;7.1;2;1;25;0;382
1;18;7.1;2;-1;25;0;388
2;19;6.1;4;0;25;0;410.5
2;22;6.1;3;0;25;0;399.5
1;20;7.1;3;0;25;0;385.5
2;16;15.9;3;0;25;0;289.7
1;13;7.1;5;-5;16.2;0;311.2
1;13;7.1;2;-1;16.2;0;200.4
0;12;3;2;-1;16.2;0;160.4
2;11;3;1;0;15.2;0;186.4
2;9;3;3;-1;15.2;0;215.4
2;11;3;2;-2;15.2;0;165.4
1;11;3;3;-2;14.2;0;155.4
1;9;3;3;-1;14.2;0;172.4
2;8;2;3;-1;14.2;0;187.4
2;9;2;2;-3;14.2;0;165.4
2;8;2;1;-2;14.2;0;147.4
1;8;2;2;-1;14.2;0;183.4
1;8;7.1;2;-1;14.2;0;150.4
2;7;2;2;-1;14.2;0;157.4
1;8;7.1;3;-1;14.2;0;160.4
2;9;7.1;2;-1;14.2;0;168.4
2;10;12.2;2;-2;14.2;0;157.4
2;7;8.1;2;-2;14.2;0;143.4
2;9;8.1;2;-2;21;0;140.4
2;6;8.1;3;-1;21;0;140.4
3;5;8.1;2;-3;21;0;128.4
0;33;2;0;1;40.06;0;647.78
0;35;4;0;1;40.06;0;652.78
1;30;3;0;1;39.06;0;656.78
3;24;11.8;1;1;39.06;0;654.78
4;20;11.8;1;1;39.06;0;661.78
2;22;4;1;1;39.06;0;663.78
3;20;4;1;1;39.06;0;658.78
3;22;4;1;1;39.06;0;658.78
4;26;4;2;1;39.06;0;667.78
3;23;4;1;1;35.73;0;597.18
4;22;5.2;1;1;35.73;0;601.18
4;24;5.2;1;1;35.73;0;598.18
3;25;5.2;2;1;35.73;0;590.18
3;29;5.2;2;1;35.73;0;599.18
3;29;5.2;3;1;35.73;0;601.18
2;26;5.2;3;0;35.73;0;597.18
1;24;5.2;4;0;32.4;0;532.58
1;24;5.2;3;0;32.4;0;530.58
1;23;5.2;4;0;32.4;0;520.58
2;22;5.2;4;0;32.4;0;527.58
3;21;4.2;5;0;32.4;0;528.58
5;20;3.2;5;0;31.4;0;522.58
5;19;3.2;5;0;30.4;0;530.58
5;18;3.2;5;0;30.4;0;475.58
3;13;3.2;5;0;25.3;0;439.58
4;12;3.2;5;0;24.3;0;438.58
4;9;3.2;5;0;24.3;0;455.58
4;10;4.2;6;0;24.3;0;418.58
4;9;3.2;5;0;24.3;0;455.58
4;10;4.2;6;0;24.3;0;418.58
5;9;3.2;6;0;24.3;1;436.58
0;33;2;0;1;40.06;0;653.78
1;30;3;1;1;40.06;0;653.78
1;30;3;1;1;39.06;0;652.78
0;28;5.2;2;1;39.06;0;620.78
0;31;3;2;1;39.06;0;637.78
0;33;3;2;1;39.06;0;640.78
1;32;3;2;1;39.06;0;644.78
1;33;3;3;1;39.06;0;643.78
2;27;3;3;-1;35.73;0;647.78
1;21;3;2;1;35.73;0;583.49
2;22;3;2;1;35.73;0;587.49
2;26;3;2;1;35.73;0;592.49
1;25;3;4;1;35.73;0;625.49
1;26;3;4;0;35.73;0;619.49
2;26;3;4;0;35.73;0;638.49
2;23;4;3;1;34.73;0;574.49
1;21;4;4;-1;31.4;0;507.89
1;19;6.2;1;0;31.4;0;519.89
2;19;6.2;2;0;31.4;0;525.89
2;19;5.2;3;1;31.4;0;533.39
1;15;5.2;2;1;26.3;0;428.59
1;9;3;4;-1;17.5;0;416.59
0;7;1;2;1;17.5;0;288.19
1;9;2;1;1;17.5;0;294.19
1;8;3;1;1;17.5;0;288.19
1;9;3;0;1;17.5;0;292.19
2;7;3;1;1;17.5;0;292.19
2;5;3;1;1;17.5;0;292.19
2;6;3;2;0;17.5;0;292.19
2;9;4.2;2;-1;16.5;0;270.19
1;6;2;1;-1;13.3;0;218.59
2;5;2;1;-1;13.3;0;220.59
2;6;3;1;-4;13.3;0;220.59
2;6;5.2;2;-1;13.3;0;226.59
2;6;5.2;2;-1;13.3;0;229.59
2;6;5.2;2;1;13.3;0;212.59
1;8;5.2;2;1;13.3;0;200.59
1;6;6.2;2;-1;13.3;0;191.59
2;5;6.2;2;-1;13.3;0;209.59
1;4;6.2;1;-1;12.3;0;181.59
1;2;5.2;0;-3;11.3;0;179.59
0;2;6.2;1;-4;11.3;0;146.59
1;1;5.2;1;-4;11.3;0;156.59
2;1;5.2;0;-4;10.3;0;167.59
0;2;5.2;0;-5;10.3;0;132.24
2;4;3;0;-5;10.3;0;151.59
1;2;3;0;-4;10.3;0;75.29
0;34;2;0;1;40.06;0;644.78
0;34;3;0;1;40.06;0;655.78
0;35;4;1;1;40.06;0;642.78
1;32;4;1;1;40.06;0;647.78
2;29;4;3;0;36.86;0;678.78
0;30;3;0;1;36.86;0;609.49
1;25;3;1;1;36.86;0;606.49
1;26;3;1;1;36.86;0;605.49
1;30;3;1;1;36.86;0;611.49
2;29;4;2;1;36.86;0;620.49
1;27;4;1;1;35.86;0;597.49
1;28;4;1;1;35.86;0;603.49
2;24;4;1;1;35.86;0;599.49
3;27;3;3;1;35.86;0;606.49
2;25;4;2;1;35.86;0;603.49
3;25;4;3;1;35.86;0;603.49
2;23;4;3;1;32.53;0;545.89
1;15;3;2;1;23.73;0;389.49
1;18;5.33;1;1;23.73;0;391.49
1;15;6.33;3;1;23.73;0;401.49
1;14;4;3;0;23.73;0;394.49
1;15;4;1;-1;23.73;0;385.49
2;16;4;1;1;23.73;0;400.49
2;14;4;2;-1;23.73;0;394.49
2;14;4;3;-1;23.73;0;396.49
2;14;4;3;-1;23.73;0;393.49
2;13;4;3;-1;23.73;0;390.49
1;9;4;2;-1;18.63;0;300.19
1;8;4;2;-1;18.63;0;306.19
1;9;4;2;1;18.63;0;309.19
1;9;4;0;1;18.63;0;316.19
1;10;4;0;1;18.63;0;306.19
2;11;3;1;1;18.63;0;310.19
1;10;4;0;1;18.63;0;295.19
2;8;3;0;0;17.63;0;296.19
2;10;6.2;1;1;17.63;0;260.19
2;9;4;0;-1;17.63;0;249.19
3;8;4;1;-1;17.63;0;264.19
2;8;4;1;-1;17.63;0;265.19
1;9;4;0;-1;17.63;0;259.19
1;9;4;1;-3;17.63;0;277.19
1;9;4;0;0;17.63;0;259.19
1;9;4;0;-2;17.63;0;259.19
1;6;3;1;-3;14.43;0;305.84
0;6;6.33;2;-1;14.43;0;234.9
1;5;6.33;3;-1;14.43;0;188.9
0;5;6.33;0;0;9.33;0;158.6
1;5;4;0;-1;9.33;0;173.6
1;4;4;0;-1;9.33;0;167.6
1;5;4;0;-1;9.33;0;170.6
1;7;4;1;-1;9.33;0;186.6
0;4;4;0;-1;6;0;111
0;4;3;0;-4;6;0;113
0;5;3;0;-4;6;0;116
0;5;4;0;-2;6;0;119
0;5;4;0;-1;6;0;108
0;5;4;0;-2;6;0;105
0;34;2;0;1;40.06;0;658.78
0;36;2;0;1;40.06;0;655.78
0;36;3;0;1;40.06;0;661.78
0;36;3;1;0;40.06;0;665.78
1;32;3;1;0;36.73;0;675.78
0;31;3;1;1;36.73;0;596.49
0;32;3;1;1;36.73;0;596.49
1;30;2;1;1;36.73;0;597.49
2;28;3;1;1;36.73;0;602.49
2;31;3;1;1;36.73;0;607.49
2;31;3;3;1;36.73;0;620.49
2;34;2;2;1;35.73;0;620.49
2;33;4;3;1;35.73;0;598.49
2;30;3;1;1;34.73;0;572.49
2;25;3;1;1;34.73;0;569.49
2;20;5.2;2;1;34.73;0;568.49
2;16;6.2;3;1;33.73;0;576.49
3;17;5.2;2;1;33.73;0;561.49
3;18;5.2;1;0;30.53;0;571.49
3;16;5.2;2;1;30.53;0;509.2
2;16;6.2;2;1;29.53;0;489.2
4;11;4;4;1;24.43;0;500.2
2;10;4;3;1;24.43;0;417.9
1;7;4;2;1;19.33;0;328.6
2;10;4;1;1;19.33;0;339.6
2;8;4;1;1;19.33;0;328.6
1;6;4;1;1;10.53;0;296.6
0;5;2;0;1;10.53;0;172.2
1;5;4.33;1;1;10.53;0;147.2
1;6;6.33;2;1;10.53;0;127.2
1;5;7.53;1;1;10.53;0;136.2
0;6;4.2;1;1;10.53;0;134.2
0;6;3;1;1;10.53;0;128.2
0;7;4.2;2;0;10.53;0;163.2
1;5;4.2;1;1;10.53;0;154.2
0;4;4.2;0;1;9.53;0;122.2
0;3;4.2;0;1;9.53;0;133.2
0;4;4.2;0;1;9.53;0;143.2
1;5;4.2;0;1;9.53;0;156.2
1;6;4.2;0;-1;9.53;0;167.2
1;6;5.2;0;1;9.53;0;137.2
1;5;6.2;0;-1;9.53;0;140.2
3;4;5.2;0;-3;9.53;0;176.2
3;3;4.2;1;-4;9.53;0;173.2
2;3;4.2;1;-2;9.53;0;135.2
2;3;5.2;1;-2;9.53;0;140.2
1;4;5.2;0;-2;9.53;0;139.2
2;3;5.2;2;-2;9.53;0;157.2
1;2;2;1;-2;6.33;0;100.6
2;4;2;1;-5;6.33;0;112.6
2;4;2;0;-5;6.33;0;113.6
2;2;2;0;-5;5.33;0;107.6
0;1;2;0;-5;5.33;0;61.6
0;2;2;1;-4;5.33;0;63.6
2;2;1;1;-2;5.33;0;99.6
0;1;1;2;1;4.33;0;91.6
0;33;2;0;1;40.06;0;640.78
1;35;3;0;1;40.06;0;650.78
1;36;3;1;1;40.06;0;663.78
1;31;3;2;1;39.06;0;668.78
1;29;5.2;3;1;39.06;0;634.78
1;27;3;2;1;35.86;0;560.18
1;26;1;2;1;35.86;0;565.18
2;26;2;2;1;35.86;0;551.18
2;27;1;1;1;34.86;0;560.18
2;27;1;2;1;34.86;0;562.18
3;26;1;2;1;34.86;0;565.18
3;25;2;2;1;34.86;0;568.18
4;19;2;2;1;34.86;0;581.18
3;21;3;3;1;34.86;0;576.18
3;24;3;4;1;34.86;0;572.18
3;27;3;5;1;34.86;0;548.18
3;15;3;4;-1;26.06;0;496.89
3;12;2;3;1;22.86;0;395.49
3;9;2;4;0;17.76;0;318.89
0;7;0;2;1;14.43;0;230.59
1;7;1;2;1;14.43;0;246.59
1;5;6.1;2;1;14.43;0;240.59
1;7;2;2;1;14.43;0;249.59
2;7;0;1;1;14.43;0;257.59
2;6;1;1;1;14.43;0;260.59
3;8;2;2;1;14.43;0;260.59
3;7;2;1;1;14.43;0;260.59
3;7;2;1;1;14.43;0;263.59
3;4;3;1;1;14.43;0;249.59
3;5;3;1;-1;14.43;0;249.59
3;6;3;3;-1;14.43;0;264.59
4;6;3;2;-3;14.43;0;236.59
3;6;2;1;-2;14.43;0;233.59
2;7;3;0;-3;14.43;0;218.59
2;6;3;0;-3;14.43;0;212.59
3;6;3;2;-3;14.43;0;229.59
3;6;3;1;-3;13.43;0;211.59
2;6;2;0;-3;12.43;0;197.59
2;4;2;1;-3;11.43;0;210.59
1;4;2;1;-3;11.43;0;176.59
2;3;2;1;0;11.43;0;180.59
1;3;2;0;0;10.43;0;188.59
2;4;2;1;-1;10.43;0;208.59
2;3;2;1;-3;10.43;0;188.59
0;39;2;0;1;40.06;0;648.78
0;35;4;1;1;40.06;0;646.78
0;36;4;1;1;40.06;0;640.78
0;33;4;2;1;40.06;0;627.78
0;32;4;2;1;40.06;0;633.78
1;31;3;2;1;40.06;0;637.78
2;29;3;2;1;40.06;0;649.78
3;32;3;3;1;40.06;0;664.78
4;24;3;3;1;40.06;0;677.78
4;21;2;2;1;39.06;0;671.78
4;25;2;1;1;39.06;0;669.78
4;30;2;1;1;39.06;0;670.78
4;26;2;2;1;39.06;0;666.78
4;27;2;3;1;35.86;0;674.78
3;25;2;2;1;35.86;0;601.49
3;25;2;2;1;35.86;0;592.49
3;23;2;2;1;35.86;0;598.49
3;17;2;4;1;32.66;0;591.49
4;19;5.33;4;1;32.66;0;531.89
3;21;5.33;3;1;32.66;0;527.89
3;22;5.33;3;1;32.66;0;530.89
3;21;5.33;4;1;32.66;0;526.89
3;20;5.33;5;1;32.66;0;537.89
2;18;3;4;1;32.66;0;536.89
2;16;3;3;1;31.66;0;515.89
3;14;3;3;1;31.66;0;510.89
2;12;3;2;1;28.33;0;452.6
3;12;3;2;1;28.33;0;453.6
3;12;3;3;1;28.33;0;439.6
0;8;2;2;1;19.53;0;277.2
0;8;2;1;1;19.53;0;272.2
2;5;2;2;1;19.53;0;280.2
2;6;0;1;1;19.53;0;284.2
2;6;0;2;1;19.53;0;297.2
0;33;2;0;1;40.06;0;640.78
1;35;3;0;1;40.06;0;650.78
1;36;3;1;1;40.06;0;663.78
1;31;3;2;1;39.06;0;668.78
1;29;5.2;3;1;39.06;0;634.78
1;27;3;2;1;35.86;0;560.18
1;26;1;2;1;35.86;0;565.18
