0;37;1;0;1;40.06;0;640.78
0;38;2;0;1;40.06;0;656.78
1;40;3;1;1;40.06;0;658.78
2;36;4.2;1;1;40.06;0;670.78
2;37;1;1;1;40.06;0;669.78
2;36;1;1;1;39.06;0;639.78
0;33;3.2;1;1;39.06;0;598.78
1;31;0;2;1;35.86;0;636.43
1;28;3;2;-1;35.86;0;544.49
0;18;2;1;-1;27.06;0;416.09
1;20;2;3;-1;27.06;0;416.09
0;21;2;3;-1;27.06;0;400.09
2;20;2;2;-2;23.86;0;409.09
2;14;2;2;-1;20.53;0;364.49
1;14;2;1;-1;20.53;0;315.2
2;11;3;1;-1;20.53;0;325.2
2;8;3;0;1;20.53;0;309.2
2;9;3;2;-3;20.53;0;329.2
1;5;4;2;-3;17.2;0;316.2
1;6;4;0;-2;17.2;0;259.6
1;3;3;2;-2;12.1;0;275.1
1;1;4;1;1;12.1;0;178.3
0;3;2;1;1;12.1;0;146.3
0;4;3;1;0;12.1;0;149.3
0;4;3;2;-2;12.1;0;116.3
0;4;3;2;-2;12.1;0;116.3
0;4;3;2;-2;11.1;0;119.3
2;3;3;3;-2;11.1;0;135.3
1;6;3;3;-2;11.1;0;109.3
1;4;3;2;-2;10.1;0;91.3
0;4;3;2;-2;10.1;0;71.3
1;4;2;3;-2;10.1;0;131.8
0;2;2;2;-2;9.1;0;124.8
0;3;1;2;-2;8.1;0;123.3
0;2;1;3;0;8.1;0;142.3
0;3;1;1;1;7.1;0;121.3
0;3;1;2;0;7.1;0;137.3
0;4;2;2;-2;7.1;0;98.3
1;3;1;1;-4;6.1;0;128.3
0;1;1;1;1;6.1;0;19
0;3;1;1;-2;6.1;0;8
0;37;1;0;1;40.06;0;658.78
0;38;2;0;1;40.06;0;655.78
0;40;4;0;1;40.06;0;660.78
0;40;4;0;1;40.06;0;666.78
0;36;4;1;1;40.06;0;656.78
0;37;4;1;1;40.06;0;659.78
1;33;3;2;1;39.06;0;665.78
3;31;11.8;1;1;39.06;0;652.78
3;30;11.8;1;1;39.06;0;649.78
3;29;11.8;1;1;39.06;0;652.78
3;30;11.8;2;1;39.06;0;637.78
3;32;11.8;2;1;39.06;0;649.78
2;29;4;2;1;39.06;0;645.78
1;29;5.2;2;1;39.06;0;635.78
1;30;5.2;2;1;39.06;0;629.78
1;30;5.2;2;1;39.06;0;641.78
1;30;5.2;2;1;39.06;0;641.78
1;33;5.2;2;1;39.06;0;635.78
1;32;5.2;2;1;39.06;0;635.78
1;32;5.2;2;1;39.06;0;632.78
0;39;2;0;1;40.06;0;658.78
0;39;3;0;1;40.06;0;663.78
0;39;3;0;1;40.06;0;671.78
0;35;3;0;1;40.06;0;671.78
0;37;3;0;1;40.06;0;659.78
1;34;3;0;1;40.06;0;669.78
1;35;3;0;1;40.06;0;666.78
1;35;4;1;1;40.06;0;668.78
1;38;4;1;1;40.06;0;674.78
1;35;4;1;1;40.06;0;662.78
1;35;3;1;1;40.06;0;659.78
2;36;3;1;1;40.06;0;663.78
2;36;3;1;1;40.06;0;657.78
3;36;2;2;1;40.06;0;663.78
2;34;2;2;1;39.06;0;639.78
2;36;2;3;1;39.06;0;627.78
2;34;2;3;1;38.06;0;626.43
1;31;2;2;1;34.73;0;579.14
1;29;2;1;1;34.73;0;583.14
2;28;2;1;1;34.73;0;579.14
2;27;2;1;1;34.73;0;593.14
2;27;2;2;1;34.73;0;584.14
1;25;2;3;1;34.73;0;585.14
0;24;3;3;1;34.73;0;572.14
1;21;2;2;1;34.73;0;585.14
1;17;2;5;0;31.53;0;565.54
0;14;1;3;-1;28.2;0;487.6
1;17;2;3;-1;28.2;0;489.6
