0;0;0;1;0;0;0;0.71;0.67;0.25;0.19;0.8;0.2;81810
0;0;1;1;0;0;0;0.71;0.67;0.34;0.19;0.8;0.4;66587
0;1;0;1;0;0;0;0.93;0.67;0.34;0.16;1;0.2;84917
0;0;0;1;0;0;0;0.93;1;0.25;0.16;0.9;0.2;88437
0;0;0;1;0;0;0;0.93;1;0.25;0.09;0.9;0.2;98298
0;0;1;0;0;0;0;0.93;1;0.25;0.09;0.95;0.4;98388
0;0;0;0;0;0;0;0.5;1;0.22;0.82;0.29;0;115461
0;0;0;0;0;0;0;0.5;1;0.11;0.82;0.24;0.2;120536
0;1;0;0;0;0;0;0.5;1;0;0.82;0.18;0.2;121430
0;1;0;0;0;0;0;0.56;1;0.11;0.82;0.41;0;114468
0;0;0;0;0;1;0;0.5;1;0.11;0.79;0.35;0.2;127373
0;0;0;0;0;0;0;0.5;1;0.32;0.71;0.71;0.2;135684
0;0;0;0;0;1;0;0.5;1;0.32;0.76;0.65;0.2;136681
0;0;0;0;0;1;0;0.5;1;0.32;0.65;0.76;0.4;136681
0;0;0;0;0;1;0;0.5;1;0.32;0.76;0.76;0.4;121617
0;0;0;0;0;1;0;0.5;1;0.32;0.68;0.76;0.6;120006
0;0;0;0;0;1;0;0.5;1;0.57;0.76;0.65;0.4;122769
0;0;0;0;0;1;0;0.5;1;0.57;0.79;0.71;0.4;122769
0;0;0;0;0;1;0;0.5;1;0.57;0.76;0.71;0.4;126631
0;0;0;0;0;1;0;0.5;1;0.57;0.68;0.71;0.4;143230
0;0;0;0;0;1;0;0.5;1;0.57;0.65;0.76;0.4;140467
0;0;0;0;0;1;0;0.5;1;0.57;0.53;0.88;0.4;105845
0;0;0;0;0;1;0;0.32;1;0.68;0.44;0.88;0.6;107285
0;1;0;0;0;0;0;0.31;1;0.22;0.35;0.71;0.4;117266
0;1;0;0;0;0;0;0.5;1;0.76;0.29;0.82;0.4;85532
0;0;0;0;0;1;0;0.5;1;0.76;0.32;0.82;0.4;120844
0;1;0;0;0;1;0;0.5;1;0.76;0.32;0.82;0.2;119514
0;0;0;0;0;1;0;0.31;0.67;0.66;0.26;0.65;0.2;142358
0;1;0;0;0;1;0;0.5;0.67;1;0.24;0.76;0.4;100260
0;0;0;0;0;1;0;0.5;0.67;1;0.29;0.76;0.4;82404
0;0;0;0;0;1;0;0.5;0;1;0.32;0.65;0.6;86202
0;0;0;0;0;1;0;0.5;0.33;0.67;0.38;0.82;0.6;83901
0;0;0;1;0;1;0;0.5;1;0.67;0.38;0.82;0.4;62449
0;0;0;1;0;0;0;0;0;0.56;0.12;0.59;0.6;101505
0;1;0;0;0;0;0;0.5;1;0.45;0.21;0.53;0.4;52102
0;0;0;0;0;0;0;0.5;1;0.45;0.21;0.41;0.2;69224
0;0;0;0;0;0;0;0.5;1;0.22;0.24;0.29;0;124571
0;0;0;1;0;0;0;0.5;1;0.22;0.18;0.35;0;130921
0;0;0;1;0;1;0;0.5;1;0.22;0.18;0.41;0;129502
0;0;0;1;0;0;0;0.5;1;0.32;0.12;0.41;0;126246
0;0;0;1;0;0;0;0.5;1;0.22;0.15;0.24;0.2;127167
0;0;0;0;1;0;0;0.5;1;0.22;0.12;0.29;0.2;130423
0;0;0;0;0;0;0;0.5;1;0.22;0.09;0.35;0.4;131522
0;0;0;0;0;0;0;0.5;1;0.22;0.03;0.35;0.4;133531
0;0;0;0;0;0;0;0.5;1;0.22;0.09;0.35;0.4;134931
0;0;0;0;0;0;0;0.5;1;0.22;0.12;0.29;0.4;138039
0;0;0;0;0;0;0;0.5;0.33;0.22;0.15;0.29;0.4;132496
0;0;0;0;0;0;0;0.5;0.33;0.22;0.06;0.47;0.4;132496
0;0;0;0;0;0;0;0.5;1;0.16;0.82;0.24;0;109208
0;0;0;0;0;0;0;0.5;1;0.49;0.88;0.35;0;120688
0;0;0;0;0;0;0;0.44;1;0.33;0.73;0.47;0.17;124428
0;1;0;0;0;0;0;0.5;1;0.69;0.67;0.65;0;122539
0;0;0;0;0;1;0;0.5;1;0.69;0.7;0.65;0.17;126568
0;0;0;0;0;1;0;0.5;1;0.69;0.58;0.65;0.5;122539
0;0;0;0;1;1;0;0.5;1;0.85;0.61;0.65;0.5;121618
0;0;0;0;0;1;0;0.5;1;0.85;0.55;0.71;0.5;120816
0;0;0;0;0;1;0;0.5;1;0.85;0.7;0.65;0.5;121737
0;0;0;0;0;1;0;0.5;1;0.85;0.73;0.59;0.5;121161
0;0;0;0;0;1;0;0.5;1;0.85;0.7;0.59;0.5;118398
0;0;0;0;0;1;0;0.5;1;0.85;0.7;0.59;0.5;119664
0;0;0;0;0;1;0;0.32;0.5;0.69;0.55;0.59;0.5;131403
0;0;0;0;1;1;0;0.26;0.5;0.52;0.48;0.65;0.67;144809
0;1;0;0;1;1;0;0.32;0.5;0.69;0.45;0.76;0.5;133245
0;0;0;0;0;1;0;0.32;1;0.33;0.45;0.65;0.5;143644
0;1;0;0;0;0;0;0;1;0.33;0.21;0.71;0.5;170459
0;1;0;0;0;0;0;0.44;1;0.33;0.21;0.76;0.33;128247
0;0;0;0;0;0;0;0.44;1;0.16;0.27;0.59;0.33;144428
0;1;0;0;0;1;0;0.44;1;0.16;0.18;0.59;0.33;124112
0;1;0;0;0;0;0;0.49;1;1;0.12;0.71;0.5;113300
1;1;0;0;0;0;0;0.49;1;0.16;0.09;0.65;0.17;119168
0;0;0;0;0;0;0;0.49;1;0.16;0.03;0.76;0.33;110086
0;0;0;0;0;0;0;0.49;1;0.16;0.03;1;0.17;110086
0;0;0;0;0;0;0;0.49;0;0.16;0.03;1;0.17;107899
0;0;0;0;0;0;0;0.49;0;0.16;0.03;0.82;0.17;108820
0;0;0;0;0;0;0;0.49;0;0.16;0.03;1;0.17;107899
0;0;0;0;0;0;0;0.49;0;0.16;0.03;0.82;0.17;107899
0;0;0;0;0;0;0;0.5;1;0.1;0.83;0.27;0;109208
0;0;0;0;0;0;0;0.5;1;0.31;0.89;0.4;0;115616
0;0;0;0;0;1;0;0.44;1;0.2;0.75;0.53;0.17;121409
0;1;0;0;0;1;0;0.5;1;0.43;0.69;0.67;0.17;122613
0;0;0;0;0;1;0;0.5;1;0.43;0.72;0.73;0.17;124991
0;0;0;0;0;1;0;0.5;0.83;0.43;0.69;0.6;0.33;116818
0;0;0;0;0;1;0;0.5;0.83;0.43;0.61;0.73;0.5;107575
0;0;0;1;0;1;0;0.5;0.83;0.43;0.53;0.73;0.5;104832
0;0;0;1;0;1;0;0.32;0.67;0.1;0.53;0.67;0.67;165864
0;1;0;0;0;1;0;0;0.5;0.1;0.33;0.6;0.67;142674
1;1;0;0;0;0;0;0;0.5;0.1;0.28;0.6;0.33;146740
0;1;0;0;0;0;0;0.5;0.67;0.2;0.28;0.73;0.33;84120
0;0;0;0;1;0;0;0.5;1;0.2;0.28;0.8;0.33;95729
0;0;0;0;0;1;0;0.5;1;0.43;0.22;0.8;0.17;89651
0;0;0;0;0;1;0;0.5;1;0.43;0.25;0.73;0.33;91507
0;0;0;0;0;1;0;0.5;1;0.43;0.28;0.67;0.33;92984
0;0;0;0;0;1;0;0.5;1;0.53;0.25;0.73;0.33;91507
0;0;0;0;1;1;0;0.5;1;0.53;0.22;0.8;0.33;76965
0;0;0;0;0;0;0;0.5;1;0.43;0.22;0.73;0.33;72020
0;0;0;0;0;0;0;0.5;1;0.95;0.19;0.8;0.5;72634
1;0;0;0;0;0;0;0.5;1;0.95;0.17;1;0.33;85665
0;0;0;0;0;0;0;0.44;1;0.95;0.17;0.8;0.5;88926
0;0;0;0;0;0;0;0.44;1;0.95;0.11;0.87;0.67;90782
0;0;0;0;0;1;0;0.44;1;0.95;0.22;0.8;0.67;93525
0;1;0;0;0;1;0;0.5;1;0.95;0.11;0.93;0.67;84595
0;1;0;0;0;1;0;0.39;1;0.33;0.03;0.73;0.5;89441
0;1;0;0;0;1;0;0.45;0.83;0.33;0;0.8;0.33;101952
0;0;0;0;0;0;0;0.26;0.83;0.33;0;0.6;0.5;102893
0;1;0;0;0;0;0;0.45;1;0.33;0;0.73;0.33;89005
0;1;0;0;0;0;0;0.51;1;0.33;0.06;0.6;0.33;66081
0;0;0;0;0;0;0;0.45;0.83;0.33;0.06;0.53;0.5;80165
0;0;0;0;0;0;0;0.45;0;0.43;0.11;0.53;0.33;82563
1;0;0;0;0;0;0;0.45;0;0.43;0.08;0.73;0.33;68420
0;0;1;0;0;0;0;0.45;0.17;0.43;0.14;0.6;0.33;76468
0;1;0;0;0;0;0;0.45;0.33;0.43;0.11;0.67;0.33;69820
0;0;0;0;0;0;0;0.45;0.17;0.33;0.08;0.67;0.33;69580
0;0;0;0;0;0;0;0.5;0.02;0.24;0.75;0.27;0;61756
0;0;0;0;0;0;0;0.5;0.02;0.71;0.88;0.4;0;77077
0;0;0;0;0;0;0;0;0.02;0.48;0.56;0.53;0.2;106551
0;1;0;0;0;0;0;0.5;0.02;1;0.44;0.73;0;78521
0;0;0;0;0;1;0;0.5;0.02;1;0.5;0.8;0;78521
0;0;0;0;0;1;0;0.5;0.02;1;0.5;0.8;0;70846
0;0;0;0;0;1;0;0.5;0.02;1;0.63;0.8;0;74530
0;0;0;0;0;1;0;0.5;0.02;1;0.38;0.8;0.4;80176
0;0;0;0;0;1;0;0.5;0.02;0.48;0.44;0.8;0.6;92365
0;0;0;0;0;1;0;0.5;0.02;0.48;0.31;0.73;0.6;91328
0;0;0;0;0;1;0;0.5;0.02;0.48;0.25;0.8;0.6;88009
0;0;0;0;1;1;0;0.5;0.02;0.71;0.38;0.8;0.6;84325
0;0;0;0;0;1;0;0.5;0.02;0.71;0.56;0.67;0.8;82354
0;0;0;0;0;1;0;0.5;0.02;0.71;0.44;0.73;0.6;61558
0;0;0;0;0;0;0;0.5;0.02;0.71;0.38;0.8;0.4;60835
0;1;0;0;0;0;0;0.5;0.02;0.71;0.25;0.87;0.4;72343
0;0;0;0;0;0;0;0.5;0.02;0.71;0.31;0.8;0.4;70866
0;0;0;0;0;1;0;0.5;0.02;0.71;0;0.87;0.6;79442
0;0;0;0;0;1;0;0.5;0.02;0.71;0.06;1;0.6;80919
0;0;0;0;0;1;0;0.5;0.02;0.48;0.13;0.73;0.6;83304
0;0;0;0;0;1;0;0.5;0.02;0.71;0.25;0.8;0.6;89544
0;0;0;0;0;1;0;0.5;0.02;0.71;0.19;0.8;0.6;87337
0;0;0;0;0;0;0;0.5;1;0.19;0.85;0.3;0;116558
0;0;0;0;0;0;0;0.5;1;0.28;0.77;0.52;0.2;119709
0;1;0;0;0;0;0;0.5;1;0.19;0.77;0.48;0;120394
0;0;0;0;0;0;0;0.5;1;0.19;0.77;0.48;0.2;123949
0;0;0;0;0;1;0;0.5;1;0.28;0.77;0.52;0.2;132091
0;0;0;0;0;1;0;0.5;1;0.28;0.67;0.57;0.4;134403
0;1;0;0;0;1;0;0.49;1;0.28;0.67;0.43;0.2;130322
0;1;0;0;1;1;0;0.59;1;0.37;0.69;0.57;0.2;114314
0;0;0;0;0;1;0;0.27;0.8;0.28;0.56;0.52;0.4;137101
0;1;0;0;0;1;0;0.5;1;0.19;0.56;0.52;0;155632
0;0;0;0;0;1;0;0.5;1;0.19;0.64;0.39;0;159316
0;0;0;0;0;1;0;0.5;1;0.28;0.56;0.61;0;124322
0;0;0;0;0;1;0;0.5;0.8;0.37;0.51;0.7;0.2;120178
0;0;0;0;0;1;0;0.5;0.8;0.28;0.56;0.65;0.2;117722
0;0;0;0;1;1;0;0.5;0.8;0.28;0.54;0.61;0.2;129956
0;0;0;0;0;1;0;0.5;1;0.28;0.59;0.61;0.2;129879
0;1;0;0;0;1;0;0.5;1;0.28;0.51;0.52;0;127047
0;0;0;0;0;1;0;0.5;1;0.28;0.46;0.61;0;126203
0;0;0;0;0;1;0;0;0.8;0.28;0.31;0.61;0.2;162345
0;1;0;0;0;1;0;0.5;1;0.28;0.31;0.74;0.2;118239
0;0;0;0;0;1;0;0.5;1;0.28;0.38;0.7;0;117395
0;0;0;0;0;1;0;0.5;1;0.28;0.36;0.61;0.2;117031
0;0;0;1;0;0;0;0.5;1;0.28;0.33;0.57;0.4;115573
0;0;0;1;0;0;0;0.5;1;0.37;0.36;0.61;0.4;112479
0;0;0;1;0;0;0;0.5;0.8;0.37;0.33;0.61;0.4;106357
0;0;0;1;0;0;0;0.5;0.8;0.28;0.31;0.61;0.2;116704
0;0;0;0;0;0;0;0.5;0.8;0.28;0.26;0.78;0.2;110157
0;0;0;0;1;0;0;0.5;0.8;0.37;0.26;0.83;0.2;108488
0;0;0;0;0;0;0;0.5;0.8;0.37;0.28;0.74;0.2;118316
0;0;0;1;0;0;0;0.5;0.6;0.37;0.31;0.7;0.2;116776
0;0;0;1;0;0;0;0.5;0.6;0.28;0.36;0.7;0.2;122054
0;0;0;1;0;0;0;0.5;1;0.37;0.31;0.74;0.2;112268
0;0;0;0;0;0;0;0.5;1;0.28;0.26;0.74;0.6;87736
1;1;0;0;0;0;0;0.5;1;0.28;0.21;0.43;0;99902
0;0;0;0;0;0;0;0.5;1;0.37;0.15;0.57;0;79552
0;0;0;0;0;0;0;0.5;1;0.57;0.15;0.48;0.2;76027
0;0;0;0;0;0;0;0.5;0.8;0.48;0.18;0.48;0.2;101922
0;0;0;0;0;0;0;0.5;1;0.57;0.1;0.61;0.2;76027
0;0;0;0;0;0;0;0.5;0.6;0.57;0.13;0.61;0.2;76027
0;0;0;0;0;0;0;0.5;0.8;0.37;0.1;0.74;0.2;77792
0;0;0;0;0;0;0;0.5;0.6;0.57;0.13;0.61;0.2;76027
0;0;0;0;0;0;0;0.5;0.8;0.57;0.26;0.39;0.2;77792
0;0;0;0;0;0;0;0.5;1;0.57;0.23;0.35;0.4;91862
0;1;0;0;0;0;0;0.5;1;0.48;0.13;0.22;0.2;81477
0;0;0;0;0;0;0;0.5;0.6;0.48;0.1;0.26;0.2;71417
0;0;0;0;0;0;0;0.5;0.6;0.48;0.15;0.22;0.2;72516
0;0;0;0;0;0;0;0.5;0.6;0.48;0.13;0.22;0.2;74774
0;0;0;0;0;1;0;0.5;0.8;0.28;0.1;0.35;0;71551
0;0;0;0;0;0;0;0.5;1;0.28;0.1;0.35;0;74492
0;0;0;0;0;0;0;0.5;0.2;0.28;0.13;0.3;0;47267
0;0;0;0;0;0;0;0.5;0.2;0.28;0.15;0.26;0.2;46678
0;1;0;0;0;0;0;0.5;0.2;0.28;0.13;0.3;0;44888
0;0;0;0;0;0;0;0.5;0;0.28;0.1;0.26;0;46787
0;0;0;0;0;0;0;0.5;0.8;0.28;0.08;0.3;0;65008
0;0;0;0;0;0;0;0.5;0;0.28;0.1;0.26;0;46787
0;0;0;0;0;0;0;0.5;0.8;0.28;0.08;0.3;0;65008
0;0;0;0;0;0;0;0.5;1;0.37;0.1;0.43;0;44044
0;0;0;0;0;0;0;0.5;0.6;0.28;0.1;0.43;0;46423
0;0;0;0;0;0;0;0.5;0.2;0.28;0.1;0.35;0.2;77096
0;0;0;0;0;0;0;0.5;0.2;0.19;0.1;0.3;0.2;46423
0;0;0;0;0;0;0;0.19;0;0.09;0.08;0.09;0.4;74864
1;1;0;0;0;0;0;0.5;0.2;0.19;0.08;0.13;0.2;59592
0;0;0;0;0;0;0;0.4;0.2;0.09;0.08;0;0.4;76838
0;1;0;0;0;0;0;0.5;0.2;0.09;0.05;0.13;0.2;55292
0;0;0;0;0;0;0;0.5;0.2;0.09;0.05;0.13;0.2;56698
0;1;0;0;0;0;0;0.6;0.6;0.09;0;0.22;0;38019
0;0;0;0;0;0;0;0.5;1;0.09;0.03;0.09;0;83093
0;0;0;0;0;0;0;0.5;1;0;0.08;0.04;0;72669
0;0;0;0;0;0;0;0.5;1;0;0.05;0;0.2;74209
0;0;0;0;0;0;0;0.5;1;0;0.05;0.04;0.2;74209
0;0;0;0;0;0;0;0.5;1;0.16;0.89;0.27;0;119786
0;0;0;0;0;0;0;0.5;1;0.25;0.94;0.33;0.2;121666
0;0;0;0;0;1;0;0.5;1;0.25;0.8;0.33;0.6;124607
0;0;0;0;0;1;0;0.5;1;0.25;0.91;0.27;0.4;133012
0;0;0;0;0;1;0;0.5;1;0.25;0.97;0.27;0.4;133012
0;1;0;0;0;1;0;0.49;1;0.25;0.86;0.2;0.2;132792
0;0;0;0;0;1;0;0.49;1;0.25;0.83;0.4;0.2;123611
0;0;0;0;0;0;0;0.49;1;0.25;0.89;0.47;0.2;125453
0;0;0;0;0;0;0;0.49;1;0.25;0.83;0.33;0.2;125876
0;0;0;0;0;0;0;0.49;1;0.25;0.91;0.33;0.2;134621
0;0;0;0;0;0;0;0.49;1;0.25;0.86;0.33;0.2;129373
0;0;0;0;0;0;0;0.49;1;0.25;0.8;0.53;0.2;128817
0;0;0;0;0;0;0;0.49;1;0.16;0.86;0.33;0.4;143316
0;0;0;0;0;1;0;0.49;1;0.16;0.74;0.33;0.4;141852
0;0;0;0;1;1;0;0.49;1;0.25;0.66;0.47;0.2;132058
0;0;0;0;0;1;0;0.49;1;0.25;0.77;0.47;0.2;131871
0;0;0;0;0;1;0;0.49;1;0.25;0.83;0.47;0.2;129415
0;0;0;0;0;1;0;0.49;1;0.25;0.86;0.47;0.2;131871
0;0;0;0;0;1;0;0.44;1;0.16;0.77;0.53;0.6;140925
0;1;0;0;0;1;0;0.44;1;0.16;0.74;0.53;0.6;145322
0;1;0;0;0;1;0;0.44;1;0.16;0.6;0.53;0.4;133321
0;1;0;0;0;0;0;0.49;1;0.52;0.69;0.73;0.4;124064
0;0;0;1;0;0;0;0.49;0.8;0.52;0.63;0.67;0.2;126073
0;0;0;1;0;0;0;0.49;0.8;0.52;0.51;0.6;0.4;126629
0;0;0;1;1;0;0;0.31;0.8;0.16;0.43;0.4;0.6;148495
0;1;0;1;0;0;0;0.49;0.8;0.58;0.37;0.67;0.6;143486
0;0;0;1;0;0;0;0;1;0.25;0.29;0.47;0.8;153425
0;1;0;0;0;0;0;0.49;1;0.16;0.31;0.33;0.2;109131
0;1;0;0;0;0;0;0.49;1;0.16;0.26;0.33;0;111062
0;0;0;0;0;0;0;0.49;1;0.25;0.26;0.67;0;112717
0;0;0;0;0;0;0;0.49;1;0.25;0.23;0.73;0.2;104134
0;0;0;0;0;0;0;0.49;1;0.25;0.2;0.73;0.2;117167
0;0;0;0;0;0;0;0.44;1;0.08;0.26;0.67;0.2;144355
0;1;0;0;0;0;0;0.49;1;0.08;0.17;0.73;0.6;111713
0;0;0;0;0;1;0;0.49;1;0.16;0.14;0.8;0.8;130567
0;1;0;0;0;1;0;0.49;1;0.08;0.11;0.53;0.2;127892
0;0;0;0;0;1;0;0.49;1;0.26;0.09;0.33;0.4;108495
0;0;0;1;0;1;0;0.49;0.6;0.26;0.06;0.4;0.4;99858
0;1;0;0;0;1;0;0.49;0.6;0.34;0.03;0.4;0.4;89199
1;0;0;0;0;1;0;0.49;0.6;0.26;0;0.67;0.2;57433
