0;33;2;0;1;40.06;0;640.78
1;35;3;0;1;40.06;0;650.78
2;31;3;1;0;40.06;0;636.78
2;34;3;2;0;40.06;0;649.78
2;35;3;2;0;40.06;0;658.78
3;33;3;2;0;40.06;0;662.78
3;33;3;2;0;40.06;0;665.78
4;33;3;2;0;40.06;0;672.78
4;33;3;2;0;40.06;0;669.78
4;32;3;2;0;40.06;0;666.78
4;31;3;3;0;40.06;0;668.78
4;30;3;3;0;40.06;0;662.78
5;31;3;4;1;40.06;0;679.78
3;29;3;2;1;36.73;0;606.49
1;24;3;1;1;33.4;0;547.2
1;25;3;1;1;33.4;0;562.2
3;23;3;2;1;33.4;0;555.2
3;25;3;3;1;33.4;0;574.2
3;24;3;2;1;33.4;0;575.2
2;21;3;2;1;33.4;0;562.2
1;26;3;2;1;33.4;0;555.2
4;23;2;2;1;33.4;0;562.2
4;21;2;2;1;33.4;0;562.2
4;22;2;2;1;33.4;0;556.2
3;23;2;2;1;33.4;0;558.2
3;24;2;2;1;33.4;0;558.2
4;24;2;3;1;33.4;0;570.2
1;21;1;3;0;32.4;0;556.2
1;17;1;3;-1;29.2;0;539.2
1;17;3;4;1;29.2;0;468.6
0;13;2;3;1;24.1;0;384.3
1;17;3;3;1;24.1;0;391.3
3;15;5.2;2;1;23.1;0;401.3
2;7;5.2;4;0;14.3;0;398.3
1;8;5.2;1;1;14.3;0;247.9
1;7;5.2;2;1;14.3;0;246.9
1;6;5.2;2;1;14.3;0;249.9
0;5;3;3;-1;14.3;0;251.9
0;5;2;2;-1;13.3;0;252.9
0;4;3;2;-1;13.3;0;227.9
2;4;3;1;1;12.3;0;223.9
3;3;2;1;1;12.3;0;247.9
3;4;2;0;0;12.3;0;239.9
4;3;2;2;1;12.3;0;259.9
3;2;2;1;1;11.3;0;241.4
3;3;2;2;0;11.3;0;245.9
0;39;2;0;1;40.06;0;647.78
0;41;2;0;1;40.06;0;663.78
1;38;2;2;1;40.06;0;668.78
1;38;2;2;1;40.06;0;671.78
0;36;3;2;1;40.06;0;661.78
0;34;3;2;1;40.06;0;655.78
0;36;3;2;1;40.06;0;661.78
1;35;3;3;1;40.06;0;661.78
1;35;2;2;1;40.06;0;656.78
1;33;2;2;1;40.06;0;646.78
0;33;2;2;1;39.06;0;633.78
0;33;2;2;1;39.06;0;639.78
0;34;2;2;1;39.06;0;636.78
2;32;4;5;1;39.06;0;659.78
0;34;3;6;1;39.06;0;641.78
1;32;3;5;1;39.06;0;640.78
3;28;3;4;1;38.06;0;643.78
2;20;2;3;1;29.26;0;503.38
3;19;2;2;1;29.26;0;510.38
1;18;2;2;1;26.06;0;409.08
2;14;2;3;0;25.06;0;399.08
0;13;2;2;0;19.96;0;305.78
1;10;3;2;0;19.96;0;323.78
1;11;3;1;0;19.96;0;310.78
1;11;3;1;0;19.96;0;310.78
0;10;2;1;0;19.96;0;311.78
1;9;2;1;0;19.96;0;296.78
2;11;2;2;0;19.96;0;311.78
3;8;2;2;-1;16.63;0;312.78
3;4;1;3;1;13.43;0;271.49
1;4;1;1;1;12.43;0;223.2
1;5;1;1;-1;12.43;0;212.2
1;3;1;1;-1;12.43;0;214.2
2;3;1;2;-1;12.43;0;223.2
1;3;1;1;-1;11.43;0;195.2
1;3;1;1;-1;11.43;0;175.2
0;3;1;1;-1;11.43;0;174.2
1;4;1;1;-1;11.43;0;179.2
2;3;2;0;-3;11.43;0;182.2
4;2;1;1;-4;11.43;0;215.2
3;2;2;1;-6;11.43;0;182.2
3;5;1;1;-5;11.43;0;196.2
2;4;1;2;-3;11.43;0;202.2
0;4;1;2;-1;11.43;0;168.2
2;1;1;2;-4;10.43;0;174.2
0;2;1;2;-1;10.43;0;155.2
0;3;1;0;-1;9.43;0;145.2
0;1;1;1;-1;9.43;0;164.2
2;0;0;2;-2;9.43;0;153.2
2;0;0;1;-2;8.43;0;129.2
2;0;1;0;-3;8.43;0;108.2
1;1;0;0;-2;8.43;0;148.2
1;0;0;0;-2;8.43;0;178.2
1;0;1;2;0;8.43;0;168.2
1;0;0;0;-4;5.1;0;156.2
0;0;2;0;-3;5.1;0;93.6
0;0;3;0;-2;5.1;0;74.6
0;0;2;0;-3;5.1;0;82.6
0;0;3;0;-3;5.1;0;77.6
0;33;2;0;1;40.06;0;640.78
1;35;3;0;1;40.06;0;650.78
2;30;3;1;1;40.06;0;670.78
2;33;1;2;0;39.06;0;668.78
2;30;2;1;1;39.06;0;676.78
3;25;4.2;2;1;39.06;0;639.78
1;29;1;0;1;35.86;0;640.78
1;21;7.1;0;1;35.86;0;577.18
1;22;7.1;0;1;35.86;0;574.18
2;20;9.3;1;1;35.86;0;589.18
1;26;5.2;2;0;35.86;0;583.18
0;33;1;0;1;35.86;0;572.18
0;33;1;0;1;35.86;0;566.18
1;31;2;1;1;35.86;0;580.18
1;31;3;2;1;35.86;0;544.18
2;26;3;3;1;32.53;0;553.18
1;24;2;1;1;31.53;0;511.89
0;19;3;3;0;28.33;0;499.29
0;15;8.1;2;1;28.33;0;436.29
1;13;8.1;2;1;28.33;0;429.29
2;15;8.1;3;1;28.33;0;441.29
3;16;8.1;2;1;28.33;0;446.29
3;14;8.1;3;1;28.33;0;454.29
3;13;8.1;2;1;27.33;0;430.29
3;9;7.1;3;0;26.33;0;468.29
3;6;7.1;4;1;17.53;0;412.29
2;6;8.1;1;1;17.53;0;276.89
1;9;4;1;1;17.53;0;266.89
2;8;4;2;1;17.53;0;288.89
1;7;3;1;1;14.2;0;210.6
1;8;3;1;1;14.2;0;204.6
0;8;1;1;1;14.2;0;198.6
1;7;1;2;1;14.2;0;210.6
1;7;1;1;1;14.2;0;208.6
