0.2;0.16;0.24;0.6;0;0;0;0;16
0.2;0.1;0.24;0.8;0;0;0;0;37.04
0.2;0.05;0.24;0.4;0;0;0;0;15.6
0.2;0.1;0.24;0.4;0;0;0;0;15.9
0.6;0.09;0.24;0.8;1;0;0;0;19.2
0.8;0.21;0.48;0.6;1;0;0;0;20.2
0.6;0.13;0.48;0.6;1;0;0;0;19.04
0.6;0.08;0.48;0.6;1;0;0;0;19.19
0.6;0;0.48;0.6;1;0;0;0;19.43
1;0.04;1;0.8;1;0;0;0;20.85
1;0.04;1;0.83;1;0.08;1;0;20.29
0.5;0;0.5;0.5;0.5;0;0;0;28.5
0.25;0;1;0.25;0.25;0;0;0;20.4
0;0.33;1;1;0.17;1;0;0;16.87
0.5;0.67;1;1;0.13;1;0;0;13.94
0.5;0.33;0.5;0.5;0.1;0;0;0;38.1
0.67;0.5;1;1;0;0;0;0;22.69
0.6;0;1;1;0;0;0;0;69.01
0.4;0.08;1;0.2;1;0.03;0;0;15.13
0.6;0.08;1;0;1;0.03;0;0;11.25
0.8;0.08;1;0;1;0.03;0;0;13.1
0.8;0;1;0;1;0.03;0;0;13.85
0.6;0;1;0.2;1;0.03;0;0;18.03
0.8;0.12;1;0.4;0.5;0.31;0;0;34.58
0.8;0;0.76;0.2;0.5;0;0;0;30.48
0.8;0;0;0.2;1;0;0;0;36.13
0.6;0.04;1;0.4;1;0;0;0;11.34
0.6;0.08;0.91;0.4;1;0;0;0;16.72
0.6;0;0.19;0.4;1;0;0;0;11.67
0.4;0.08;0.19;0.4;1;0;0;0;16.15
0.4;0.04;0;0.6;1;0;0;0;38.03
0.6;0;0.47;0.4;1;0;0;0;16.87
0.8;0;0.56;0.4;1;0;0;0;12.86
0.4;0.03;0.47;0.2;1;0;0;0;10.34
0.4;0.1;0.47;0.6;1;0;0;0;10.75
0.6;0.13;0.47;0.6;1;0;0;0;12.24
0.8;0;0.47;0.6;0;0;0;0;25.71
0.6;0.06;0.69;0.6;0.5;0;0;0;5.7
0.6;0.06;0.6;0.6;0.5;0;0;0;5.79
0.2;0;0.6;0.6;1;0;0;0;36.12
0;0.06;0.6;0.4;1;0;0;0;11.8
0.2;0.06;0.6;0.4;1;0;0;0;13.2
0.2;0.09;0.6;0.4;1;0;0;0;2.2
0.4;0.15;0.6;0.6;1;0;0;0;4.36
0.4;0.18;0.6;0.6;1;0;0;0;4.45
0.4;0.21;0.6;0.6;0.5;0;0;0;4.45
0.4;0.12;0.6;0.8;0;0;0;0;23.76
0.4;0.18;0.6;0.6;1;0;0;0;4.18
0.2;0.09;0.17;0.4;0.5;0;0;0;51.87
0;0.06;0.25;0.4;1;0.03;0;0;11.8
0;0;0.34;0.2;0.5;0;0;0;28.49
0.2;0;0.17;0.2;0;0;0;0;5.52
0.2;0.03;0.17;0.2;0;0;0;0;5.52
0.2;0.03;0.08;0.2;0;0;0;0;5.43
0.2;0.03;0.08;0.2;0;0;0;0;5.52
0.4;0;0.08;0.4;1;0;0;0;7.32
0.4;0;0.17;0.4;0.67;0;0;0;3.69
0.4;0;0.17;0;1;0;0;0;20.28
0.5;0;1;0.5;0.5;0.5;0;0;19.5
0.25;0.5;1;0.25;0.25;1;0;0;9.65
1;0;0.67;0;0.17;0;0;0;43.1
0;0;1;1;0.13;0;0;0;7.3
1;0.09;1;1;0.1;0;0;0;14.3
0.5;0;1;1;0.08;0;0;0;9.5
1;0.09;0.48;0.33;0.07;0;0;0;12.48
1;0;0.48;0.25;1;0;0;0;12.48
1;0.36;0.48;0.25;1;0;0;0;12.48
1;0.21;0.48;0.4;1;0;0;0;23.33
0.8;0.5;0.48;0.4;1;0;0;0;21.51
0.8;0.29;0.48;0.4;1;0;0;0;47.89
0.8;0.07;0.24;0.6;1;0;0;0;12.43
1;0.07;0.24;0.8;1;0;0;0;14.47
0.67;0;0.48;1;0.5;0;0;0;62.48
0.5;0;0.48;0.67;1;0;0;0;40.35
0.5;0;0.48;0.17;1;0;0;0;33.96
0.5;0;0.48;0.5;0.5;0;0;0;36.39
0.5;0;0.48;0.33;0.5;0;0;0;17.05
0.33;0.04;0.71;0.33;0.5;0;0;0;16.1
0.33;0.04;0.71;0.33;1;0;0;0;14.78
0.33;0.04;0.71;0.33;1;0;0;0;14.78
0.5;0.5;0.5;0.5;0.5;0.5;0;0;20.5
0.25;1;1;0.25;0.25;0.25;0;0;8.25
0;1;1;1;0.17;1;0;0;3.87
0;1;1;1;0.13;1;0;0;4.72
0.5;0.43;0.5;1;0.1;0;0;0;7.02
0;0.22;1;1;0.08;0;0;0;32.88
0;0.44;1;1;0.07;0;0;0;18.6
0.5;0.22;0;1;0.06;0;0;0;38.99
0;0.11;0;0.5;0.06;0;0;0;6.89
0.5;0;0;0.5;0.05;0;0;0;10.55
0.67;0;1;1;0.05;0;0;0;10.21
0.67;0.25;0.5;0.67;0.04;0;0;0;9.2
0.67;0;0.45;0.67;0.04;0;0;0;34.19
0.67;0.04;0.91;1;0;0;0;0;41.71
0.33;0;0.95;0.33;1;0.01;0;0;14.21
0.33;0;0.95;0.33;1;0.01;0;0;13.97
0.33;0;0.95;0;1;0;0;0;33.57
0.33;0;0.71;0;1;0;0;0;36.91
0.67;0;0.95;0.67;0;0;0;0;21.03
0.67;0.07;0.95;0.67;0;0;0;0;20.29
0.33;0.15;0.48;0.33;0;0.04;0;0;34.52
0.67;0.14;0.48;0.33;0;0;0;0;36.9
0.33;0.14;0.48;0.33;0;0;0;0;17.7
0.67;0.09;0.48;0.67;0;0;0;0;17.22
0.33;0.08;0.48;0.33;0;0;0;0;30.89
0.33;0.08;0.48;0.33;0;0;0;0;10.15
0;0.11;0.48;0.33;0;0;0;0;7.84
0.67;0.11;0.48;0.67;0.25;0;0;0;9.73
0.67;0;0.48;0.33;0.25;0;0;0;11.89
1;0;0.24;0.33;0.25;0.03;0;0;15.4
0.67;0;0.19;0;0.5;0.03;0;0;29.92
0.67;0;0.19;0;0;0.03;0;0;10.64
0.67;0.03;0.38;0;0;0.03;0;0;13.33
0.67;0.08;0.83;0;0.5;0.03;0;0;12.24
0.67;0.1;0.83;1;0;0.03;0;0;14.33
0.67;0.05;0.19;0.67;0;0.03;0;0;11.98
0.67;0.08;0.19;0.67;0;0.03;0;0;11.92
0.33;0.08;0.19;1;0.33;0.03;0;0;7.45
0;0.1;0.19;0.33;0.67;0.03;0;0;4.58
0;0.1;0.58;0;0.67;0.03;0;0;6.11
0.33;0.08;0.19;0.33;0.5;0.03;0;0;28.99
0;0.05;0.38;0;0.33;0.03;0;0;7.02
1;0.13;1;0.33;0.5;0.03;0;0;35.73
0.67;0.15;1;0.33;0.5;0.03;0;0;32.66
0.67;0.21;1;0.33;0.17;0.03;0;0;13.62
0.67;0.13;0.49;0.67;0.17;0.03;0;0;7.17
0.67;0.1;1;0.33;0.17;0.03;0;0;11.75
0.67;0.13;0.49;0.67;0.17;0.03;0;0;8.65
0.33;0.13;1;0.33;0.17;0.03;0;0;9.37
0.33;0.08;1;0.33;0.5;0.03;0;0;28.37
0.33;0.13;1;0.33;0.17;0.03;0;0;9.37
0.33;0.05;1;0;0;0;0;0;25.65
0;0.05;1;0;0.5;0.03;0;0;6.34
0;0.05;1;0;0.67;0.03;0;0;7.05
0.33;0.03;0.37;0.33;0.67;0.03;0;0;4.76
0;0.03;0.37;0.33;0.67;0.03;0;0;7.21
0;0.05;0.37;0;0.67;0.03;0;0;3.36
0.33;0.03;0.37;0.67;0.5;0.03;0;0;32.11
0.33;0.03;0.25;0.33;0.67;0.03;0;0;30.74
1;0.03;0.25;0.33;0.17;0.03;0;0;17.12
0.67;0.08;0.25;0.33;0.17;0.06;0;0;11.13
0.67;0.05;0.49;0.33;0.17;0.06;0;0;9.91
0.33;0.03;0.25;0;0.5;0.06;0;0;11.68
0.33;0.03;0.37;0.33;0.17;0.06;0;0;9.44
0.67;0.03;0.37;0.33;0.33;0.06;0;0;8.86
0.33;0.08;0.12;0;0.33;0.06;0;0;5.02
0.33;0.08;0.12;0;0.5;0.06;0;0;6.69
0.33;0.03;0.25;0.33;0.33;0.06;0;0;26.44
0;0.03;0.37;0;0.67;0.06;0;0;4.38
0.33;0;0.37;0.33;0.33;0.06;0;0;8.15
0;0.03;0.37;0;0.67;0.06;0;0;6.34
0.33;0.1;0.66;0.67;0.33;0.06;0;0;10.05
0.67;0.08;0.53;0.67;0.17;0.06;0;0;12.43
0.5;0;1;0.5;0.5;0.5;0;0;19.5
0.25;0.4;1;0.25;0.25;1;0;0;22.65
0.17;0.5;1;0.17;0.17;1;0;0;14.55
1;0;1;1;0.13;0.5;0;0;19.45
1;0.43;0.67;0;0.1;0.5;0;0;16.25
1;0.57;0.67;0;0.08;0.5;0;0;19.02
1;0.14;0.67;0.67;0.07;0;0;0;44.17
1;0;0.67;0.33;0.06;0;0;0;13.56
1;0;0.67;0.33;0.06;0;0;0;13.17
0.67;0;0.67;0.33;0.05;0;0;0;25.21
1;0.09;1;0.33;0.05;0;0;0;10.07
1;0;1;0.5;0.04;0;0;0;10.78
0.75;0;0.24;0.25;0.04;0;0;0;25.04
0.5;0.13;0.48;0;0.04;0;0;0;6
0.5;0.07;0.48;0.25;0.03;0;0;0;7.2
0.25;0.18;0.48;0.25;0.03;0;0;0;5.24
0.75;0;0.48;0.5;0.03;0;0;0;9.24
0.5;0;0.48;0.25;0.03;0;0;0;25.14
0.75;0;0.71;0.5;0.03;0;0;0;28.81
0.75;0.08;0.48;0.5;0.03;0;0;0;10.26
0.5;0.16;0.24;0.5;0.02;0;0;0;8.4
0.75;0.04;0.24;0.25;0.02;0;0;0;10.13
0.75;0;0.24;0.25;0.02;0;0;0;28.64
0.5;0;0.24;0;0.02;0;0;0;25.81
0.5;0.08;0.48;0;0.02;0;0;0;9.14
0.25;0.15;1;0;1;0;0;0;4.56
0.25;0.23;1;0;1;0;0;0;4.44
0.75;0.12;1;0;1;0;0;0;7.42
0.75;0.08;1;0;1;0;0;0;7.42
0.75;0;1;0.25;1;0;0;0;8.04
0.5;0.04;1;0;1;0;0;0;4.83
0.75;0;1;0;1;0;0;0;6.73
0.75;0;1;0;1;0;0;0;6.82
0.75;0;1;0;1;0;0;0;6.91
0.75;0.06;1;0.25;1;0;0;0;7.11
0.75;0.03;1;0.25;1;0;0;0;6.93
0.75;0.06;1;0.25;1;0;0;0;7.2
0.75;0;1;0;1;0;0;0;6.91
0.5;0;1;0.25;1;0;0;0;5.63
0.75;0.09;1;0.5;0.75;0;0;0;13.2
0.75;0.03;0.66;1;0.75;0;0;0;32.97
0.5;0.03;0.66;0.25;1;0.06;0;0;10.64
0.5;0.06;0.15;0.5;0.75;0;0;0;35.63
0.5;0;0.15;0.25;0.75;0;0;0;36.33
0.5;0;1;0.5;0.75;0.04;0;0;10.74
0.5;0;1;0.5;0.25;0;0;0;48.6
0.25;0;1;0.25;0.75;0.03;0;0;27.34
0.25;0.03;1;0.25;1;0.03;0;0;8.34
0.25;0.03;1;0;1;0.03;0;0;7.84
0.25;0;1;0;0.25;0.03;0;0;7.75
0.25;0.13;0.2;0.75;0;0.03;0;0;31
0.25;0.13;0.2;0;0;0.03;0;0;11.64
0.25;0.13;0.2;0;1;0.03;0;0;11.55
0.25;0.05;0;0;1;0.03;0;0;6.05
0.25;0.05;0;0;1;0.03;0;0;3.3
0.25;0.05;0;0;1;0.03;0;0;6.05
0;0.1;1;0.25;0.25;0.07;0;0;27.75
0;0.08;1;0.25;0.5;0.07;0;0;27.84
0.25;0.13;1;0.5;0;0.07;0;0;30.7
0;0.15;0.92;0.5;1;0.07;0;0;9.95
0;0.18;0.92;0.5;1;0.07;0;0;7.69
0.25;0.18;0.25;0.5;1;0.07;0;0;13.84
0.25;0.05;0.25;0.25;0.4;0.03;0;0;30.34
0;0.08;0.25;0.25;0.8;0.06;0;0;30.65
0;0.1;0.25;0.25;0.8;0.06;0;0;30.5
0;0.13;0.25;0.5;0.4;0.06;0;0;31
0;0.08;0.25;0.25;0.8;0.06;0;0;30.65
0;0.08;0.25;0.5;0.8;0.06;0;0;31.85
0;0.08;0.25;0.5;0.8;0.06;0;0;31.55
0;0.08;0.25;0.5;0;0.06;0;0;13.25
0;0.08;0.25;0.25;0;0.06;0;0;10.64
0;0.1;0.25;0.5;0.8;0.06;0;0;29.29
0;0.1;0.25;0.25;0.6;0.06;0;0;7.5
0;0.13;0.25;0.5;0.8;0.06;0;0;26.6
0;0.13;0.25;0.25;0.8;0.06;0;0;30.9
0;0.1;1;0.5;0.8;0.06;0;0;31
0;0.13;0.92;0.25;0.2;0.06;0;0;2.7
0;0.1;0.92;0.5;0.6;0.06;0;0;22.29
0;0.1;0.25;0.25;0.6;0.06;0;0;22.1
0;0.08;0.34;0;1;0.06;0;0;2.6
0;0.1;0.25;0;1;0.06;0;0;2.6
0;0.05;0.25;0.5;0.8;0.06;0;0;22.2
0;0.08;0.25;0.25;0.6;0.06;0;0;3.64
0;0.03;0.17;0.25;0.6;0.06;0;0;5.75
0;0.05;0.25;0.25;0.71;0.06;0;0;1.35
0;0.08;0.08;0.25;0.43;0.06;0;0;6.08
0;0.05;0.25;0.25;0.71;0.06;0;0;2.89
0;0.03;0.25;0.25;1;0.06;0;0;2.89
0;0.1;0.17;0.25;1;0.06;0;0;6.08
0;0.1;0.17;0.25;0.57;0.06;0;0;6.08
0;0.13;0.17;0.25;0.29;0.06;0;0;5.63
0;0.05;0.08;0.25;0.57;0.06;0;0;7.17
0;0.1;0.25;0.25;0.86;0.06;0;0;12.35
0;0.1;0.25;0.25;0.86;0.06;0;0;30.9
0;0.13;1;0.25;0.86;0.06;0;0;30.59
0;0.13;1;0.25;0.86;0.06;0;0;28.96
0;0.1;0.25;0.25;0.86;0.06;0;0;31.75
0;0.08;0.25;0.5;0.86;0.06;0;0;31.4
0;0.1;0.25;0.25;0.86;0.06;0;0;31.44
0;0.1;0.17;0.5;0.86;0.06;0;0;31.4
0;0.08;0.17;0.25;0.86;0.06;0;0;30.9
0.25;0.1;0.17;0.75;0.43;0.06;0;0;33.25
0.5;0;0.5;0.5;0.5;0;0;0;28.5
0.25;0;1;0.25;0.25;0;0;0;20.4
0;0.33;1;1;0.17;1;0;0;16.87
0;0;1;1;0.13;1;0;0;17.93
1;0;0.5;1;1;1;0;0;23.5
1;0.2;0.5;1;1;1;0;0;23.8
1;0.5;1;1;1;0;0;0;39.9
0.67;0.5;1;0.67;1;0;0;0;21.33
0.67;0.5;1;0.67;1;0;0;0;21.33
0.67;0;0.5;0.67;1;0;0;0;47.33
0.33;0;0.69;1;1;0;0;0;21.39
0.33;0.29;0.38;0.33;1;0;0;0;19.84
1;0;0.69;0.67;1;0;0;0;22.48
0.67;0.27;0.63;0.67;1;0;0;0;21.77
0.67;0.27;0.63;0.67;1;0;0;0;21.77
0.67;0.2;0.63;0.67;0;0;0;0;21.59
0.33;0.07;0.31;0.67;1;0;0;0;19.39
1;0;0.31;0.67;1;0;0;0;23.81
1;0.19;0.63;0.75;1;0;0;0;24.15
0.5;0;0;1;1;0;0;0;20.7
1;0.12;0;1;1;0;0;0;26.05
0.5;0;0;0.5;1;0;0;0;35.95
0.75;0.13;0.76;0.5;1;0.23;1;0;17.25
0.5;0;0.5;0.5;0.5;0;0;0;28.5
0.25;0;1;0.25;0.25;0;0;0;20.4
0.17;0.33;1;0.17;0.17;1;0;0;19.4
0;0.83;1;1;0.13;1;0;0;17.93
0.5;0.17;1;1;0.1;1;0;0;20.59
1;0;1;1;0.08;1;0;0;23.87
1;0;0.5;0.5;0.07;0;0;0;42.98
1;0;0.45;0.5;0.06;0;0;0;37.49
1;0;0.45;0.67;1;0;0;0;20.77
1;0;0.31;0.2;1;0;0;0;19.98
0.8;0.06;0.31;0.2;1;0;0;0;39.62
0.8;0.06;0.63;0.2;1;0;0;0;23.55
0.6;0;0.63;0.4;1;0;0;0;22.67
0.6;0.06;0.63;0.2;1;0;0;0;21.94
0.4;0.06;0.63;0.4;1;0;0;0;20.94
0.8;0.24;1;0.2;1;0;0;0;21.49
0.5;0.5;0.5;0.5;0.5;0.5;0;0;20.5
1;1;1;1;0.25;1;0;0;32.75
0.5;0;1;1;1;1;0;0;7.3
0;1;0.24;1;0;0;0;0;33.8
0;0.57;0.24;0.5;0;0;0;0;15.8
0.5;0.56;0.24;0.5;0;0;0;0;19.3
0.5;1;0.24;0.5;0.5;0;0;0;19.96
1;0.78;0.48;0.5;1;0;0;0;17.37
1;0.56;0.71;1;1;0;0;0;41.21
0.5;0.56;0.71;0.5;1;0;0;0;14.74
0.5;0.44;0.71;1;1;0;0;0;15.08
0.4;0.44;0.48;1;0.5;0;0;0;15.3
0.6;0;0.71;0.8;1;0;0;0;37.56
0.4;0.15;0.71;0.6;0.5;0;0;0;11.9
0.4;0.15;0.71;0.6;0.5;0;0;0;10.19
0.4;0;0.71;0.6;0.5;0;0;0;10.43
0.6;0;0.71;1;0.5;0;0;0;14.4
0.5;0;0.48;1;0;0;0;0;55.99
0.33;0.05;0.71;0.67;0.5;0;0;0;11.22
0.5;0;0.71;0.67;1;0;0;0;6.76
0.33;0;1;0.83;0;0;0;0;30.13
0.33;0;1;0.67;1;0;0;0;9.54
0.5;0.04;0.48;0.67;1;0;0;0;15.61
0.5;0.17;0.48;0.5;1;0;0;0;20.62
0.33;0.09;0.48;0.5;1;0;0;0;31.58
0.5;0;0.23;0;1;0;0;0;15.83
0.33;0;0.34;0.33;1;0;0;0;15.02
0.33;0.08;0.19;0.33;0.5;0;0;0;36.99
0.67;0;0.19;0.5;0.5;0;0;0;11.02
0.67;0.04;0.19;0.33;0.67;0;0;0;10.68
0.5;0.04;0.39;0.5;0.67;0;0;0;9.17
0.67;0;0.3;0.5;0.75;0;0;0;10.66
0.5;0;0.19;0.83;0.5;0;0;0;27.98
0.5;0.07;0.19;0.67;0;0;0;0;8.66
0.5;0;0.5;0.5;0.5;0;0;0;28.5
1;0;0.25;0;0.25;0;0;0;26.67
1;0;0.17;0.5;0.17;0;0;0;26.72
0;0;0.13;1;0;0;0;0;31.98
0.5;0;0.1;1;1;0;0;0;18.78
1;0.17;0.08;1;1;0;0;0;21.67
1;0.25;0.07;1;1;0;0;0;21.86
1;0;0.06;1;1;0;0;0;23.07
1;0.17;0.06;1;1;0;0;0;22.08
1;0;1;1;1;0;0;0;25.76
1;0;1;0.67;1;0;0;0;14.55
0.67;0.38;0;0.67;1;0;0;0;12.24
0.67;0.21;0;0.67;1;0;0;0;28.42
0.67;0.33;1;0.67;1;0;0;0;11.42
0.67;0;0;1;1;0;0;0;31.96
0.67;0.18;0;0.67;1;0;0;0;8.97
0.33;0;0;0.67;0.5;0;0;0;29.16
0.33;0.12;0;1;0;0;0;0;26.44
0.5;0.04;0;1;0;0;0;0;6.63
0.5;0.12;0.24;1;0;0;0;0;11.87
0.5;0.2;0;0.75;0.5;0;0;0;17.61
0.75;0.16;0.1;0.75;0.5;0;0;0;19.6
0.5;0.16;0.1;0.5;0.5;0;0;0;17.47
0.5;0.2;0.1;0.5;0.5;0;0;0;17.47
