-1;-1;-1;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-1;-1;-0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-0.91;0;-0.87;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;10
-1;-1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-0.88;0;-1;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.84;0;-0.87;0;-0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.56;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.4;0;-0.88;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;6
-1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-1;0;-0.79;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-1;0;-0.82;-1;-0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-1;-1;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-0.77;0;-1;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-1;-1;-1;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-0.98;-1;-0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
-1;-0.97;-0.5;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.87;-1;-0.8;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;1
-1;-0.73;0;-1;-1;-0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.94;-1;-1;1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;1
-1;-0.77;0;-0.92;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;6
-1;-0.75;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.94;0;-0.65;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;6
-1;-1;-1;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-0.68;0;-0.79;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-1;0;-1;0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-0.62;0;-0.94;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;6
-1;1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.67;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.72;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
-1;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-0.74;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.95;-1;-0.64;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
-1;-0.8;-1;-1;0;-0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;1
-1;-0.81;-1;-0.53;0;-0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;1
-1;-0.91;0;-1;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-0.53;0;-1;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1;-0.64;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
-1;-1;0;-0.71;-1;-0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
