0;0;0;0;0;0;0;0;0;0;0;0;1
0;1;-1;1;0;0;0;0;0;0;0;0;19
0;0;-0.75;0.5;-1;0;0;0;0;0;0;1;40
0;1;-0.13;0.43;-1;0;0;0;0;0;0;1;40
0;1;-0.38;0.7;-1;0;0;0;0;0;0;1;40
0;0;-0.25;0.4;-1;0;0;0;0;0;0;1;40
0;1;0;0.5;-1;0;0;0;0;0;0;1;86
0;1;0.45;0.3;-0.5;0;0;0;0;0;0;0;64
0;0;0.37;-0.1;0.5;0;0;0;0;0;0;0;0
0;1;0;0.2;0.5;0;0;0;0;0;0;0;125
0;0;0.09;-0.1;0.25;-1;1;0;0;0;0;0;341
0;1;0;0.2;0;0;0;0;0;0;0;0;86
0.24;1;0.09;0.3;-0.34;0;-0.31;0;0;0;0;0;3012
0;0;0;0.1;0.34;0;0;0;0;0;-1;0;3002
0;-1;0.09;0;0.67;0;0.47;0;0;-1;-1;0;2969
0;-1;-0.27;0;0.34;0;0;0;0;-1;-1;0;2969
0.19;-1;-0.27;0.1;0.34;0;-0.16;0;0;-1;-0.5;0;2969
0.19;-1;-0.45;0.33;0.33;0;-0.31;0;0;0.17;-0.5;0;2384
0.19;-1;0.09;-0.09;0.2;-1;0.84;0;0;0.17;-0.5;0;2384
0.19;-1;0.09;-0.25;0.33;-1;0.9;0.28;0;0.17;-0.5;0;3016
0.19;-1;-0.36;0.25;-0.2;0;-0.16;0;0;0.17;-0.5;0;3030
0.19;-1;-0.18;0.34;-0.4;0;-0.31;0;0;0.17;-0.5;0;2969
0;-1;-0.46;0.17;-0.2;0;-0.31;0;0;-0.83;-0.5;0;2969
0;-1;-0.18;0.17;0;0;0.16;0;0;-0.83;-0.5;0;2969
0;-1;-0.09;0.09;0.2;0;1;0;0;-0.83;-0.5;0;2969
0;-1;0.27;0;0;0;0.87;0;0;-0.83;-0.5;0;1454
0;-1;0.09;0;-0.16;-1;0.87;0;0;-0.83;-0.5;0;1454
0;-1;0.27;-0.17;0;-0.5;0;0;0;-0.83;-0.5;0;1076
0;-1;0.43;-0.15;-0.29;-1;0.87;0;0;-0.83;-0.5;0;1454
0;-1;0.21;-0.15;0;-0.5;0;0;0;-0.83;-0.5;0;1076
0.39;1;0.14;0.16;0;-1;-0.87;0.4;0;-0.83;-0.5;0;2987
0.1;1;0;0.31;0.17;-1;0.26;0;0;-0.5;-0.5;0;2987
0.1;0.11;0.36;0.15;-0.34;-1;-0.26;0;0;-0.5;-0.5;0;1088
0.1;0.11;0.22;0;-0.5;-0.67;-0.26;0;0;-0.5;-0.5;0;1088
-0;0;0.22;-0.29;-0.43;-0.67;-0.26;0;0;-0.5;-0.5;0;2987
0;-0.1;0;-0.21;0;-0.67;0;0;0;-0.5;-0.5;0;1088
-0;0.1;-0.31;-0.14;0.16;-0.67;0.13;0;0;-0.5;-0.5;0;8054
0.09;0.1;0;0;-0.43;-0.34;-0.1;-0.28;0;0;-0.75;-1;8377
0.46;0.1;0.17;0.15;0.15;0.34;-0.75;-0.88;0;0;-0.5;-1;8379
0;0;-0.05;-0.29;0.28;-0.75;0.34;-0.23;0;0;-0.5;-1;3057
-0.08;0.2;-0.17;0.07;0.14;-0.67;0.24;0.3;0;0;-0.5;0;3233
-0.11;0.1;-0.3;-0.07;0.15;-0.75;-0.05;0;0;-0.7;-0.75;0;2987
-0.11;0.1;-0.33;-0.43;0.57;-0.75;0;0;0;-0.8;-0.75;0;2987
0;0;0;0;0;0;0;0;0;0;0;0;1
0;1;-1;1;0;0;0;0;0;0;0;0;7947
0;1;-0.38;0.43;0;0;0;0;0;0;0;-1;8015
0;0;-0.13;0.33;0;0;-1;0;0;0;0;-1;6602
-1;0;0.25;-0.29;-1;0;0;0;0;0;0;-0.5;86
-1;1;1;-0.4;-0.5;-1;1;0;0;0;0;-0.5;103
-1;1;1;-0.46;-0.33;-1;1;0;0;0;0;0;103
-1;1;0.67;-0.27;0.25;-1;1;0;0;0;0;0;103
-1;1;0.8;-0.27;0.25;0;1;0;0;0;0;0;279
-1;1;0.45;-0.27;-0.25;0;1;0;0;0;0;-0.67;7949
-1;0.5;0.18;-0.27;0.4;1;1;1;0;0;0;0.33;7949
-1;0.62;0.36;-0.38;0;0;0;0;0;0;0;-0.34;6580
-1;0.62;0.36;-0.39;0.25;0;0;0;0;0;0;-0.34;6580
-1;0.62;0.09;-0.31;0.2;0;1;0;0;0;0;-0.33;1237
-0.5;0.62;0;-0.15;0.4;0;0;0;0;0;1;-0.33;3002
-0.33;0.62;-0.19;-0.08;0.67;0;1;0;0;-0.44;-0.67;-0.33;3233
-0.33;0.62;-0.18;-0.36;0.71;-1;1;0;0;-0.44;-0.67;-0.33;3233
-0.33;0.62;-0.28;-0.36;0.57;-1;0;0;0;-0.44;-0.67;-0.33;3233
-0.33;0.62;-0.55;-0.07;0.72;-1;0;0;0;-0.44;-0.67;-0.34;3059
0.44;0.62;-0.33;0.07;0.28;0;-0.67;-0.09;0;-0.44;-0.67;-0.34;7247
-0.16;0.62;-0.16;-0.07;0.14;-1;0;0;0;-0.56;0;0;1467
0;1;-0.08;-0.12;0.14;-0.5;0;-0.02;0;-0.56;0.67;0.34;1470
0.36;1;0;0.12;0.14;-1;-0.41;0.45;0;-0.56;0;0;1470
-0.08;0.81;0.33;-0.47;0;-1;0.32;-0.02;0;-0.56;0;0;1509
-0.08;0.81;0.27;-0.41;0;-0.5;0.1;-0.24;0;-0.56;0;0;1496
-0.08;0.81;0.31;-0.67;0.14;-0.5;0.73;0;0;-0.56;0;0;1043
-0.05;0.81;0.11;-0.47;-0.15;-0.5;0;0;0;-0.56;0;0;1461
-0.05;0.81;0.1;-0.71;0;-0.5;0.63;0;0;-0.56;0;0;1481
-0.05;0.81;0.05;-0.47;-0.14;0;0;0;0;-0.56;0;0;1447
0.1;0.81;0.13;-0.18;-0.42;0;-0.55;-0.32;0;-0.56;0;0;3261
-0.04;0.81;0.09;-0.41;-0.29;0;0;0;1;-1;-0.67;0;3261
-0.04;0.81;0.09;-0.47;-0.29;-0.5;0;0;1;-1;-0.67;0;3261
-0.04;0.81;-0.04;-0.41;-0.14;0.5;0.63;0;1;-1;-0.67;0;3261
0;0.62;0.05;-0.35;-0.14;0.5;0.43;0;1;-0.33;-0.75;0;3261
0.08;0.39;-0.04;0.06;-0.15;0.67;-0.63;0;1;-1;-0.75;0;3264
-0.03;0;0.04;-0.53;0;-0.67;0.1;0;1;-1;-0.75;0;3263
-0.03;-0.23;0;-0.53;-0.14;-0.67;0.1;0;1;-1;-0.75;-0.33;3263
-0.03;0.2;-0.04;-0.18;-0.29;-0.33;-0.2;0;1;-1;-0.75;0;3263
-0.07;0.62;0.04;-0.3;0;-0.6;0.4;0;1;-1;-0.5;0.33;3263
-0.1;0.62;-0.04;-0.47;0.29;-0.6;0.41;0;1;-1;-0.75;0.33;3263
