-1;1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-2
-1;-0.5;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.5
-1;-0.33;0;-0.79;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.79
-1;-0.67;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.67
-1;-1;-1;-0.79;0;-0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.39
-1;-0.13;0;-1;0;-0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.73
-1;-0.42;0;-1;0;-0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.02
-1;-0.95;0;-1;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.62
-1;-1;0;-0.88;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.38
-1;1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-2
-1;-0.67;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.67
-1;-0.72;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.72
-1;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3
-1;-0.74;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.74
-1;-0.95;-1;-0.64;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.59
-1;-0.8;-1;-1;0;-0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.13
-1;-0.81;-1;-0.53;0;-0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.74
-1;-0.91;0;-1;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.58
-1;-0.53;0;-1;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.03
-1;-1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-4
-1;-0.88;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.88
-1;-1;0;-0.79;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.79
-1;-0.78;0;-0.64;-1;-0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.67
-1;-0.77;0;-1;0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.27
-1;-1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-4
-1;-0.88;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.88
-1;-0.56;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.56
-1;-0.4;0;-0.88;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.78
-1;-1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-4
-1;0.99;-1;-0.82;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.83
-1;1;-1;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-3
-1;0.37;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.63
-1;-0.31;0;-1;0;-0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.06
-1;-0.67;-1;-0.82;0;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.16
-1;-1;0;-1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-4
-1;-1;0;-0.82;-1;-0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.15
-1;-0.94;-1;-1;1;-0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.61
-1;-0.91;-1;-0.7;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.61
-1;-0.83;-1;-1;0;-0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.17
-1;-0.5;0;-1;-1;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;-4
